time,p_u,t_u,rh_u,rh_u_wrt_ice_or_water,qh_u,wspd_u,wdir_u,wspd_x_u,wspd_y_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_boom_cor_u,z_stake,z_stake_cor,z_pt,z_pt_cor,z_surf_combined,z_ice_surf,snow_height,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,d_t_i_1,d_t_i_2,d_t_i_3,d_t_i_4,d_t_i_5,d_t_i_6,d_t_i_7,d_t_i_8,t_i_10m,tilt_x,tilt_y,gps_lat,gps_lon,gps_alt,lat,lon,alt,batt_v,t_rad,t_i,rh_i_wrt_ice_or_water,wdir_i,wspd_y_i
2025-05-01,987.086,-4.6676,78.0693,81.1188,2.2045,1.8708,112.9417,0.6274,-0.2656,292.368,291.5947,236.506,236.506,0.8253,261.2307,292.6473,0.6311,-5.191,-5.2453,3.7165,2.3376,2.3174,3.1072,3.0805,7.3264,7.6993,-32.7138,-32.9735,0.2597,-7.122,-6.8596,-8.17,-8.7387,-9.8443,-9.6665,-9.1866,-7.3447,,,0.7068,1.7068,2.7068,3.7068,4.7068,7.7068,,-2.9363,-5.318,72.893378,-54.295858,199.15,72.893374,-54.295913,198.96,14.16,-0.933,,,,
2025-06-01,984.35,2.2089,81.0055,81.1786,3.7264,1.4718,100.9828,0.8227,-0.1597,273.1714,276.3498,180.7212,180.7212,0.6782,282.1278,317.2606,0.5306,-0.4121,-0.0707,4.8557,2.5702,2.5805,3.3243,3.3379,7.1873,7.5862,-32.9423,-33.0034,0.0611,0.1872,-0.0184,-1.2244,-3.1412,-6.8846,-7.9616,-8.285,-7.3877,,,0.4783,1.4783,2.4783,3.4783,4.4783,7.4783,,-2.2799,-4.3229,72.893377,-54.295851,198.79,72.893374,-54.295916,198.85,13.94,5.7309,,,,
2025-07-01,981.8462,4.1254,83.3804,83.388,4.3806,2.0765,102.0778,1.6958,-0.3629,230.3293,231.6495,133.4368,133.4368,0.5965,296.3323,321.0386,0.5815,-0.0208,,,2.5584,2.5779,3.8654,3.8947,6.4734,6.8945,-33.5977,-33.5989,0.0012,0.3806,0.3714,0.3767,0.2119,-3.766,-5.498,-6.5458,-7.0842,,,,0.8229,1.8229,2.8229,3.8229,6.8229,,-2.3306,-1.4664,72.893381,-54.295874,198.29,72.893374,-54.29592,198.74,13.89,6.4776,,,,
2025-08-01,985.1003,2.5989,82.8811,82.8941,,1.9884,99.279,1.6141,-0.2637,157.6014,153.0667,89.563,89.563,0.5892,297.7275,,0.6775,,,,2.5089,2.521,4.3957,4.4169,5.7711,6.162,-34.3293,-34.331,0.0017,0.2002,0.1858,0.1711,,-1.8539,-3.5981,-4.875,-6.4455,,,,,1.0913,2.0913,3.0913,6.0913,,-1.8738,-5.5121,72.893378,-54.295873,197.4,72.893374,-54.295923,198.63,13.85,3.9383,,,,
2025-09-01,985.4443,-0.3048,76.4624,77.0307,,1.5447,100.0678,1.2107,-0.2149,88.8381,80.2403,52.0166,52.0123,,271.2974,306.5632,0.5435,-1.9819,,,2.4739,2.4724,4.6032,4.6003,5.5156,5.9055,-34.5872,-34.591,0.0038,-1.6026,-2.0041,-1.7613,-0.8726,-1.8652,-2.8262,-3.8128,-5.721,,,,,0.8334,1.8334,2.8334,5.8334,,-0.8329,-5.8627,72.89338,-54.295871,197.93,72.893374,-54.295927,198.52,13.95,0.468,,,,
2025-10-01,983.6071,-3.5448,69.419,71.5935,,4.4064,109.2107,3.793,-1.3217,24.1915,19.1362,16.4996,16.5559,,258.0071,287.8568,0.5629,-6.1816,,,2.5054,2.4832,4.6554,4.6141,5.5002,5.894,-34.608,-34.6188,0.0108,-4.9983,-4.9561,-4.8446,-5.0496,-3.7622,-3.72,-3.9271,-5.1553,,,,,0.8126,1.8126,2.8126,5.8126,,-0.6319,-5.8019,72.89338,-54.29588,196.12,72.893374,-54.29593,198.41,13.64,-3.6989,,,,
2025-11-01,,,,,,,,,,,,,,,,,,,,,2.4792,2.4508,4.6346,4.5794,5.5137,5.9019,-34.5784,-34.6213,0.0429,-8.0289,-7.9,-7.8774,-8.0363,-5.8543,-5.8806,-5.1721,-4.9719,,,,,0.8422,1.8422,2.8422,5.8422,,,,,,,72.893374,-54.295934,198.3,,,,,,
2025-12-01,,,,,,,,,,,,,,,,,,,,,2.4327,2.389,4.6504,4.5671,5.4653,5.9147,-34.5427,-34.6213,0.0786,-9.8076,-9.6425,-9.4415,-9.9389,-7.1191,-6.9133,-6.075,-5.1794,,,,,0.8778,1.8778,2.8778,5.8778,,,,,,,72.893374,-54.295937,198.19,,,,,,
2026-01-01,,,,,,,,,,,,,,,,,,,,,2.4767,2.4474,4.6532,4.5981,5.5071,5.9257,-34.5818,-34.6232,0.0413,-8.7303,-8.6415,-8.5663,-8.7603,-6.6749,-7.6477,-6.9446,-5.5128,,,,,0.8388,1.8388,2.8388,5.8388,,,,,,,72.893374,-54.295941,198.08,,,,,,
2026-02-01,,,,,,,,,,,,,,,,,,,,,2.5543,2.4756,4.765,4.6182,5.5777,5.9407,-34.6084,-34.6293,0.0209,-13.6163,-13.7268,-13.3049,-13.9105,-10.1995,-8.9028,-7.6354,-5.8454,,,,,0.8122,1.8122,2.8122,5.8122,,,,,,,72.893374,-54.295944,197.97,,,,,,
2026-03-01,,,,,,,,,,,,,,,,,,,,,2.5692,2.4712,4.8079,4.6245,5.5002,5.9601,-34.6091,-34.6353,0.0262,-17.6222,-17.8394,-17.3319,-17.9704,-14.5354,-11.9289,-9.6589,-6.3457,,,,,0.8114,1.8114,2.8114,5.8114,,,,,,,72.893374,-54.295948,197.86,,,,,,
