time,p_u,t_u,rh_u,rh_u_wrt_ice_or_water,qh_u,wspd_u,wdir_u,wspd_x_u,wspd_y_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_boom_cor_u,z_stake,z_stake_cor,z_pt,z_pt_cor,z_surf_combined,z_ice_surf,snow_height,rainfall_u,rainfall_cor_u,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,d_t_i_1,d_t_i_2,d_t_i_3,d_t_i_4,d_t_i_5,d_t_i_6,d_t_i_7,d_t_i_8,t_i_10m,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,lat,lon,alt,batt_v,t_rad,t_i,rh_i_wrt_ice_or_water,wdir_i,wspd_y_i
2023-05-01,904.3468,-2.2055,85.5304,87.1751,3.1589,4.0526,64.2498,2.0788,1.0027,272.8793,279.1291,223.808,224.4868,0.8122,266.8288,303.5627,0.5903,-2.9018,-9.2187,7.7454,0.9728,0.9689,3.0929,3.0804,,,-12.1301,-13.6145,1.4825,1.4,1.5479,,,,,,,,,1.4825,2.4825,3.4825,4.4825,5.4825,6.4825,7.4825,10.4825,,-1.1384,4.7301,199.74,,,,61.172469,-46.82226,886.78,14.25,-0.0806,-2.2093,88.4635,110.9575,1.011
2023-06-01,908.9953,1.3582,85.9568,86.1652,4.0075,3.2922,39.0599,1.6119,1.9862,311.7704,315.1607,221.5384,221.5384,0.7056,277.6793,316.6788,0.5237,-0.5588,-3.2341,18.0758,1.3545,1.3581,3.4674,3.4762,,,-12.5407,-13.6145,1.0719,34.6,39.1818,,,,,,,,,1.0719,2.0719,3.0719,4.0719,5.0719,6.0719,7.0719,10.0719,,-0.8135,4.3749,199.59,,,,61.172432,-46.822299,886.53,14.29,3.8348,1.3585,86.6651,89.1915,2.0024
2023-07-01,914.4763,3.0778,86.582,86.5909,4.5126,4.0833,35.3397,2.1984,3.1003,269.3154,271.2501,133.5067,133.5067,0.4771,295.7245,320.0623,0.611,-0.0608,10.6451,34.7972,2.1435,2.1556,4.7351,4.7616,,,-13.825,-13.9489,0.122,25.6,28.0143,,,,,,,,,,0.7876,1.7876,2.7876,3.7876,4.7876,5.7876,8.7876,,-0.9301,3.1217,200.32,61.172393,-46.822337,888.84,61.172396,-46.822338,886.28,14.13,4.453,3.0724,86.7895,47.921,3.1118
2023-08-01,913.0903,2.1513,86.5174,86.5312,4.2285,3.3366,33.5671,1.6928,2.551,226.1778,228.7577,56.3947,56.3947,0.2375,275.3405,317.1793,0.4587,-0.1584,2.2385,20.4929,2.1902,2.1988,6.1487,6.1728,,,-15.2775,-15.3004,0.021,14.0,15.7255,,,,,,,,,,,,1.3322,2.3322,3.3322,4.3322,7.3322,,0.0474,1.8304,202.29,61.172348,-46.822386,887.61,61.172358,-46.822378,886.03,14.11,2.9065,2.1459,86.7782,54.2505,2.4643
2023-09-01,905.2659,-1.4907,80.8235,82.0627,3.1077,4.7274,14.9413,0.8533,3.1978,131.5124,138.6319,52.1562,52.1405,0.3669,251.8505,304.9889,0.4012,-2.2288,-20.3936,8.5662,2.6355,2.6283,3.1683,3.1594,8.2537,,-16.2578,-17.1329,0.8731,47.8,54.0577,-0.1006,-0.0791,-0.2142,-0.478,-0.5274,-0.6643,-0.7299,-0.6071,,,,0.3548,1.3548,2.3548,3.3548,6.3548,,0.707,3.0481,200.06,61.172304,-46.822447,884.77,61.172322,-46.822417,885.78,14.19,-1.0423,-1.4883,81.6036,103.3851,3.1588
2023-10-01,902.0234,-4.2008,79.1474,81.7925,2.5467,5.3906,45.71,3.0748,2.9996,66.9996,71.7112,48.1875,48.1875,,254.1977,292.6686,0.5498,-4.9993,-17.5844,14.4803,2.5733,2.5533,3.2493,3.2239,8.0927,9.2229,-16.258,-17.9455,1.6856,0.0,0.0,-2.6268,-1.1664,-0.5151,-0.4478,-0.3843,-0.4963,-0.5819,-0.5431,,,,0.3546,1.3546,2.3546,3.3546,6.3546,,0.0717,3.1059,199.22,61.172278,-46.822484,885.75,61.172285,-46.822456,885.54,14.22,-3.7685,-4.2109,82.0004,73.8102,2.9084
2023-11-01,900.9854,-8.4759,85.5372,91.1825,2.0454,6.8045,61.1167,4.5222,2.4947,21.5732,24.0675,22.5096,22.5096,,252.0976,275.0826,0.7147,-9.2342,-5.8914,14.2793,2.1093,2.0764,2.7217,2.6791,8.0725,9.2124,-15.7446,-17.9579,2.2115,0.4,0.4354,-3.0006,-2.4157,-1.64,-1.1462,-0.7221,-0.5986,-0.5701,-0.4887,,,,0.868,1.868,2.868,3.868,6.868,,-0.1456,3.0898,198.95,61.172244,-46.822517,883.65,61.172248,-46.822496,885.29,13.95,-7.9751,-8.4853,91.1521,84.4327,2.4877
2023-12-01,898.7451,-11.2461,79.732,86.4314,1.592,6.6936,49.8963,4.1971,3.5348,8.2757,10.0121,8.2484,8.2484,,231.046,262.9165,0.6206,-12.1963,-12.2436,14.4479,1.735,1.6996,2.2998,2.2526,8.056,9.2168,-15.3424,-17.9603,2.6159,0.0,0.0,-3.2281,-2.4982,-1.8784,-1.4998,-1.0723,-0.861,-0.7303,-0.4871,,,0.2702,1.2702,2.2702,3.2702,4.2702,7.2702,,-0.0186,2.931,199.29,61.172214,-46.82255,882.56,61.172211,-46.822535,885.04,13.25,-10.6814,-11.2292,85.8352,87.7574,3.5465
2024-01-01,891.4523,-12.6215,82.8053,88.2669,1.6912,7.626,35.7179,3.1313,4.3548,15.621,19.2125,15.8602,15.8774,,227.759,261.0298,0.6124,-12.8926,-9.2511,1.8539,1.396,1.3633,1.9899,1.943,7.9895,9.2184,-15.0201,-17.9616,2.9396,27.4,30.9844,-2.729,-2.5196,-2.0951,-1.7548,-1.3117,-1.0652,-0.8921,-0.5313,,,0.5924,1.5924,2.5924,3.5924,4.5924,7.5924,,0.0517,2.9336,199.56,61.172179,-46.82258,882.87,61.172174,-46.822575,884.79,13.1,-11.8545,-12.6389,89.0598,117.7166,4.2544
2024-02-01,894.0029,-13.868,81.8543,89.4036,1.432,6.1387,30.3959,2.2124,3.7716,48.2666,53.1216,48.041,48.036,,218.368,255.2516,0.5729,-14.1957,-8.3951,5.8532,0.9575,0.9312,1.5657,1.5236,8.0098,9.2149,-14.5908,-17.9645,3.3718,0.0,0.0,-3.1814,-2.414,-1.9054,-1.6701,-1.3376,-1.1489,-0.9874,-0.5759,,,1.0218,2.0218,3.0218,4.0218,5.0218,8.0218,,0.2081,2.855,199.78,61.172141,-46.822608,885.05,61.172138,-46.822613,884.54,14.07,-12.8429,-13.8774,89.0241,111.4099,3.677
2024-03-01,902.3026,-11.7153,81.407,88.6526,1.5624,5.639,45.6662,3.2585,3.1836,131.7217,,114.119,,,,,,,,,0.5332,0.5215,1.1701,1.1442,8.0885,9.2161,-14.1912,-17.9645,3.7713,0.0,0.0,-2.9671,-2.6177,-2.1659,-1.8598,-1.4623,-1.2443,-1.0759,-0.6456,,0.4258,1.4258,2.4258,3.4258,4.4258,5.4258,8.4258,,0.3984,2.8507,199.76,61.172108,-46.822626,886.71,61.172102,-46.822652,884.3,13.15,,-11.7095,88.895,65.9317,3.147
2024-04-01,909.8393,-6.8435,84.3459,88.3633,2.2909,4.2826,58.6398,2.5549,1.5571,209.0948,,183.594,,0.862,,,,,,,0.52,0.5128,1.0753,1.0604,8.1593,9.2166,-14.1492,-17.9645,3.8134,20.0,22.6483,-3.1079,-2.6649,-2.2219,-1.949,-1.5713,-1.3558,-1.1774,-0.7114,,0.4634,1.4634,2.4634,3.4634,4.4634,5.4634,8.4634,,0.9544,2.8249,199.78,61.17207,-46.822661,886.66,61.172065,-46.822691,884.05,12.6,,-6.8578,88.2182,83.758,1.5645
2024-05-01,909.1763,-3.7307,75.2637,77.4191,2.5109,3.8556,24.4391,1.2405,2.7297,328.4079,,218.4692,,0.6764,,,,,,,0.4538,0.4508,1.2139,1.2057,8.1434,9.2069,-14.1932,-17.9652,3.77,1.6,1.769,,,,,,,,,,0.4193,1.4193,2.4193,3.4193,4.4193,5.4193,8.4193,,0.7084,3.1327,199.86,61.172036,-46.822698,883.56,61.172028,-46.82273,883.8,12.98,,-3.7257,78.59,88.4225,2.6136
2024-06-01,907.957,1.1124,88.9934,89.3039,4.0899,3.8535,48.7226,1.8163,1.5944,288.7193,,137.7057,,0.506,,,,,,,1.0883,1.0905,1.8629,1.8667,8.1254,9.2003,-14.8429,-17.9708,3.126,173.2,193.8144,,,,,,,,,,,0.7697,1.7697,2.7697,3.7697,4.7697,7.7697,,0.2979,3.2825,199.61,61.172002,-46.822764,885.07,61.171992,-46.822769,883.56,14.26,,1.0932,90.0482,110.0034,1.4874
2024-07-01,904.0972,2.0146,85.4397,85.5483,4.1923,4.4621,28.3192,1.5466,2.87,285.0061,,77.1524,,0.2637,,,,,,,2.0647,2.0723,2.7804,2.7906,8.0895,9.2004,-15.8052,-17.9746,2.1674,53.0,59.9657,,,,,,,,,,,,0.8073,1.8073,2.8073,3.8073,6.8073,,0.394,2.6458,198.98,61.171961,-46.82282,885.61,61.171955,-46.822808,883.31,14.21,,2.0079,86.0862,94.828,2.871
2024-08-01,900.3792,2.1138,84.4774,84.5569,4.1869,4.4776,27.9517,1.6558,3.1204,203.961,,50.8749,,0.237,,,,,,,2.6357,2.6459,3.7633,3.7776,7.4501,8.5956,-16.8277,-17.9746,1.1449,108.4,122.0815,,0.0327,0.0364,-0.2373,-0.4539,-0.7028,-0.8438,-0.8075,,,,,1.3787,2.3787,3.3787,6.3787,,-0.4736,1.7001,199.89,61.171911,-46.822866,884.05,61.171918,-46.822848,883.06,14.1,,2.114,84.793,95.586,3.0059
2024-09-01,912.8804,0.6488,85.5149,85.9202,3.7881,3.9751,43.0707,2.2223,2.3772,116.2601,116.9252,52.9556,53.0519,0.4161,278.6606,311.9219,0.5697,-0.9377,-2.9642,18.4193,2.6022,2.6054,4.4818,4.4871,6.8325,7.8614,-17.5619,-17.9746,0.4107,19.8,22.3609,-0.4041,0.003,0.0395,-0.1556,-0.3118,-0.5531,-0.7173,-0.7685,,0.7325,1.7325,2.7325,3.7325,4.7325,5.7325,8.7325,-0.7914,-6.5624,2.0903,204.5,61.171861,-46.822908,884.23,61.171881,-46.822887,882.81,14.14,0.9197,0.6339,86.0691,79.5454,2.3451
2024-10-01,905.3685,-5.3365,78.0473,80.9881,2.3414,4.9858,32.4448,2.0232,3.1826,71.7217,73.7427,37.9295,37.9301,,233.5056,286.7322,0.3836,-6.2931,-12.8427,15.3637,2.5112,2.4883,4.7139,4.6682,6.5152,7.6142,-17.7547,-17.9746,0.218,0.0,0.0,-3.7529,-3.2284,-0.723,-0.3012,-0.2124,-0.3818,-0.5422,-0.6831,,0.5397,1.5397,2.5397,3.5397,4.5397,5.5397,8.5397,,-7.6464,0.9652,203.97,61.171832,-46.822947,883.85,61.171844,-46.822926,882.56,14.29,-5.2408,-5.3299,81.9491,73.9621,3.0743
2024-11-01,906.192,-11.3356,78.0808,85.3236,1.4944,6.2975,26.8116,2.3374,4.6249,23.2114,23.7372,23.6819,23.6819,,215.2334,259.3739,0.4527,-12.9319,-4.4729,30.8558,1.9733,1.9317,4.1526,4.0648,6.5188,7.6101,-17.1784,-17.9746,0.7943,0.0,0.0,-3.4181,-3.3221,-2.4069,-1.6153,-0.9446,-0.6698,-0.5901,-0.6051,,1.116,2.116,3.116,4.116,5.116,6.116,9.116,-0.6113,-7.7818,1.0349,203.97,61.171807,-46.822985,882.66,61.171807,-46.822966,882.31,14.21,-10.9674,-11.3178,82.3054,66.3044,4.6041
2024-12-01,899.9642,-15.2564,88.941,99.3088,1.3272,6.3811,34.0311,2.0413,3.0228,8.4763,8.8726,8.9173,8.9288,,224.719,249.8969,0.701,-15.5939,0.0768,6.1158,1.2813,1.2458,3.4516,3.3547,6.4546,7.6035,-16.4731,-17.9746,1.4995,0.0,0.0,,,,,,,,,0.8213,1.8213,2.8213,3.8213,4.8213,5.8213,6.8213,9.8213,,-7.7068,1.2059,204.29,61.171769,-46.823012,881.32,61.171771,-46.823005,882.07,13.94,-14.5751,-15.2604,98.2532,115.1023,2.9766
2025-01-01,896.0201,-14.3605,79.7321,88.6848,1.2606,6.9379,40.4421,3.3408,3.9195,15.5265,15.8137,16.4873,16.5337,,214.327,250.5659,0.5584,-15.2709,,,1.0681,1.0412,3.0455,2.9634,6.4048,7.591,-16.1334,-17.9746,1.8393,0.0,0.0,,,,,,,,,1.161,2.161,3.161,4.161,5.161,6.161,7.161,10.161,,-7.3891,1.3677,204.78,61.171741,-46.823042,881.07,61.171733,-46.823045,881.81,14.13,-13.7391,-14.3387,88.8479,64.3017,3.8722
2025-02-01,887.7486,-13.5046,89.439,97.3586,1.6159,7.968,44.2179,3.8385,3.9447,49.6917,49.7352,48.52,48.536,,220.3589,257.5711,0.5818,-13.6004,,,,,2.4788,2.4159,6.3148,7.5783,-15.5555,-17.9746,2.4172,0.0,0.0,,,,,,,,,1.739,2.739,3.739,4.739,5.739,6.739,7.739,10.739,,-7.4049,1.4013,205.12,61.171711,-46.823066,882.13,61.171698,-46.823083,881.57,13.51,-12.6507,-13.5188,97.7196,121.4286,3.871
2025-03-01,897.0808,-10.4243,94.6134,101.0416,2.0875,,,,,85.4838,84.3197,75.1827,75.2875,,246.0848,270.4393,0.7234,-10.4925,,,,,2.0966,2.0646,6.4004,7.5768,-15.1994,-17.9746,2.7733,0.0,,,,,,,,,,2.0669,3.0669,4.0669,5.0669,6.0669,7.0669,8.0669,11.0669,,-7.5208,1.6192,205.56,61.171669,-46.823099,882.65,61.171662,-46.82312,881.33,13.04,-9.5595,-10.4415,100.8985,116.2345,1.9695
2025-04-01,904.3711,-5.9192,98.0805,102.315,2.8137,,,,,153.6703,167.098,119.1394,125.7983,0.5529,264.0173,290.4582,0.6917,-5.6239,,,,,1.8663,1.8469,6.4562,7.5645,-14.9632,-17.9746,3.0095,0.0,,,,,,,,,,2.3313,3.3313,4.3313,5.3313,6.3313,7.3313,8.3313,11.3313,,-7.5249,3.4941,205.77,61.171642,-46.823134,882.42,61.171625,-46.82316,881.09,12.82,-4.7011,-5.9503,103.411,,
2025-05-01,905.011,-0.0631,91.9936,92.5336,3.8942,,,,,210.9708,249.645,146.7138,176.2702,0.6083,281.1365,310.937,0.5871,-1.1279,,,,,1.9201,1.9197,6.43,7.5323,-15.0016,-17.9746,2.9711,63.4,,,,,,,,,,2.2929,3.2929,4.2929,5.2929,6.2929,7.2929,8.2929,11.2929,,-8.4708,2.9912,205.53,61.17161,-46.823164,881.38,61.171589,-46.823199,880.84,12.68,0.8504,-0.0663,92.829,,
2025-06-01,905.6818,1.0436,88.2761,88.5382,4.0364,3.5568,51.7748,2.2885,1.8025,304.5673,309.0713,223.6455,223.6455,0.7268,275.4064,314.3812,0.5233,-0.7014,,,,,2.6959,2.7012,6.4103,7.5064,-15.8267,-17.9746,2.146,93.2,104.024,,,,,,,,,1.4678,2.4678,3.4678,4.4678,5.4678,6.4678,7.4678,10.4678,,-10.1088,3.9965,204.61,61.171563,-46.823206,879.14,61.171552,-46.823238,880.59,13.36,3.25,1.0388,89.0858,79.9815,1.7451
2025-07-01,905.3093,2.5988,88.7614,88.7798,4.5177,4.1615,45.1111,2.6214,2.6112,245.9518,247.9589,161.5853,161.5853,0.6542,298.7129,318.074,0.6796,-0.1224,,,,,3.8613,3.8798,6.4251,7.5247,-17.0214,-17.9746,0.9512,86.0,95.403,,,,,,,,,,1.273,2.273,3.273,4.273,5.273,6.273,9.273,,-10.2759,3.1628,204.09,61.171523,-46.823282,880.72,61.171515,-46.823277,880.34,14.19,3.9097,2.5878,89.1961,64.0995,2.6018
2025-08-01,907.4966,2.6117,85.4517,85.4841,4.3506,4.3101,31.9632,1.9833,3.1784,216.4647,213.6423,74.1366,74.1366,0.3183,278.8994,316.8432,0.4692,-0.2458,,,,,5.1557,5.1801,5.894,6.9731,-18.4478,-18.4544,0.0047,56.0,62.079,,,,,,,,,,,0.8466,1.8466,2.8466,3.8466,4.8466,7.8466,,-12.6554,2.2226,203.48,61.171475,-46.823334,879.87,61.171478,-46.823317,880.09,14.11,3.1618,2.6216,85.6656,67.9686,3.1436
2025-09-01,902.2786,-0.8714,83.4308,84.3817,3.3812,5.5666,44.1515,2.9261,3.0141,123.3701,125.9713,101.5129,101.3674,0.7991,273.0681,305.9762,0.5935,-2.3014,,,2.5181,2.5144,3.8079,3.8015,5.3037,6.4316,-18.5797,-18.9907,0.4092,91.8,86.1935,-0.0603,-0.1862,-0.382,-0.6633,-0.743,-0.7751,-0.89,-0.6968,1.6639,2.6639,3.2174,4.2174,5.2174,6.2174,7.2174,10.2174,,-5.4552,-0.0889,204.51,61.171419,-46.823375,879.71,61.171441,-46.823356,879.84,14.16,-0.1488,-0.9339,83.9038,86.526,2.9745
2025-10-01,905.5063,-4.6104,81.2637,84.0772,2.5395,5.6238,28.5677,2.1604,3.9678,74.1746,75.3999,62.3267,62.4953,,255.5042,288.9745,0.5789,-5.9111,-9.1841,22.894,2.2734,2.2539,3.2871,3.2587,5.3277,6.4254,-18.2501,-19.0129,0.7609,3.4,3.8768,-0.1737,-0.3295,-0.4248,-0.6229,-0.6734,-0.7144,-0.8525,-0.7256,1.932,2.932,3.932,4.932,5.932,6.932,7.932,10.932,-0.764,-4.0026,-0.9029,204.03,61.171385,-46.823413,878.72,61.171404,-46.823395,879.59,14.24,-4.2866,-4.6226,83.897,77.9416,3.7494
2025-11-01,901.6471,-5.3861,79.0493,82.1964,2.3753,6.9905,56.1247,5.0932,3.4193,22.528,22.7412,19.8526,19.8526,,258.4531,284.5488,0.6477,-6.9627,-13.8199,31.5506,2.0838,2.0633,3.1035,3.0723,5.2882,6.4204,-18.06,-19.0129,0.9511,4.6,4.9046,-0.8044,-0.5945,-0.5191,-0.6113,-0.6047,-0.6188,-0.7538,-0.6733,2.1222,3.1222,4.1222,5.1222,6.1222,7.1222,8.1222,11.1222,,-3.9937,-0.753,203.84,61.171359,-46.823444,877.65,61.171368,-46.823434,879.35,14.0,-5.4013,-5.4897,82.7839,61.4817,3.3796
2025-12-01,894.7165,-8.3511,78.6459,83.3479,1.9991,8.4378,42.4197,4.5976,5.0315,8.3634,8.2195,7.5515,7.5725,,235.7095,272.5547,0.5348,-9.7994,,,1.7634,1.735,2.7979,2.7535,5.2102,6.4169,-17.7355,-19.0158,1.2784,0.0,0.0,-1.98,-1.2741,-0.8904,-0.7925,-0.6626,-0.6013,-0.6982,-0.6066,2.4466,3.4466,4.4466,5.4466,6.4466,7.4466,8.4466,11.4466,,-3.9218,-0.7109,203.75,61.171325,-46.823483,877.58,61.171331,-46.823474,879.1,13.88,-8.4269,-8.4083,83.3731,79.1024,4.833
2026-01-01,894.7594,-7.5317,82.6934,87.7425,2.1011,,,,,14.8588,15.0051,13.7556,13.7934,,244.6,276.7743,0.5989,-8.726,,,0.9573,0.9442,2.0206,1.9927,5.2181,6.4161,-16.9605,-19.0172,2.0548,0.0,,-2.417,-1.8788,-1.3884,-1.126,-0.8527,-0.6861,-0.7239,-0.5767,3.2216,4.2216,5.2216,6.2216,7.2216,8.2216,9.2216,12.2216,-0.6862,-3.6494,-0.3533,203.62,61.171291,-46.823514,877.75,61.171294,-46.823513,878.85,13.85,-7.5519,-7.512,87.2416,,
2026-02-01,898.9315,-13.061,71.5917,79.6516,,,,,,63.6142,64.2566,56.6519,56.6519,,191.5537,251.9174,0.2776,-14.655,,,0.9406,0.9176,2.0384,1.9887,5.2557,,-16.9439,-19.0172,2.0714,0.0,,-2.5061,-2.0034,-1.5672,-1.3218,-1.019,-0.8036,-0.792,-0.5704,3.2382,4.2382,5.2382,6.2382,7.2382,8.2382,9.2382,12.2382,,-3.3075,-0.2812,203.43,61.171263,-46.823551,877.85,61.171258,-46.823551,878.61,14.27,-12.9065,-13.0654,78.7522,,
2026-03-01,888.4992,-16.1354,80.5891,92.1118,1.0898,,,,,127.4249,128.3474,117.4001,117.4001,,197.158,244.1679,0.4561,-16.798,,,0.7543,0.7318,1.843,1.7876,5.1533,6.4063,-16.7522,-19.0238,2.2697,0.0,,,,,,,,,,3.4299,4.4299,5.4299,6.4299,7.4299,8.4299,9.4299,12.4299,,-3.1447,-0.2375,203.45,61.171222,-46.823578,878.41,61.171223,-46.823589,878.37,14.22,-15.3852,-16.1563,91.1436,,
2026-04-01,,,87.0183,98.6878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
