time,p_u,t_u,rh_u,rh_u_wrt_ice_or_water,qh_u,wspd_u,wdir_u,wspd_x_u,wspd_y_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_boom_cor_u,z_stake,z_stake_cor,z_pt,z_pt_cor,z_surf_combined,z_ice_surf,snow_height,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,d_t_i_1,d_t_i_2,d_t_i_3,d_t_i_4,d_t_i_5,d_t_i_6,d_t_i_7,d_t_i_8,t_i_10m,tilt_x,tilt_y,gps_lat,gps_lon,gps_alt,lat,lon,alt,batt_v,t_rad,t_i,rh_i_wrt_ice_or_water,wdir_i,wspd_y_i
2018-10-01,970.5054,-4.465,87.7634,90.9332,2.5498,1.4166,219.6329,-0.4321,-0.5217,,,,,,,,,,,,,,,,8.651,8.9898,-27.6671,,,-5.1727,-4.1532,-3.5795,-4.7937,-2.4965,-0.618,-0.188,-0.1121,,,,,0.9679,1.9679,2.9679,5.9679,,4.5066,-5.1587,65.639925,-38.898718,244.72,65.639957,-38.898669,246.42,12.87,-4.5143,,,,
2018-11-01,978.8,-5.2752,96.5145,100.6414,2.6331,1.0487,54.7978,0.2502,0.1765,,,,,,,,,,,,,,,,8.7446,9.006,,,,-6.1013,-6.0698,-5.1794,-5.9667,-4.2129,-2.6707,-1.8067,-0.2651,,,,,0.9964,1.9964,2.9964,5.9964,,-13.6215,-4.8358,,,,65.639945,-38.898677,246.18,12.71,-4.567,,,,
2018-12-01,,,90.3239,95.8457,,,,,,,,,,,,,,,,,,,,,8.6162,,,,,-7.4296,-8.034,-6.5368,-7.5866,-7.0554,-5.0736,-3.5953,-0.9149,,,,0.0248,1.0248,2.0248,3.0248,6.0248,,-13.8659,-3.8243,,,,65.639933,-38.898684,245.94,12.61,-6.4668,,,,
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,8.6473,,,,,-5.0121,-5.4035,-4.797,-6.5359,-5.6692,-4.5198,-3.7837,-1.5912,,,,0.0537,1.0537,2.0537,3.0537,6.0537,,-15.0047,-4.3589,,,,65.639921,-38.898692,245.7,12.46,-4.0894,,,,
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,8.6281,,,,,-6.2559,-6.5663,-5.6784,-7.6665,-6.8197,-5.3433,-4.301,-1.9393,,,,0.0812,1.0812,2.0812,3.0812,6.0812,,-15.0875,-4.0803,,,,65.639909,-38.898699,245.47,12.35,-4.7737,,,,
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,8.592,,,,,-4.8676,-5.0526,-3.8263,-5.0915,-4.8686,-4.3598,-4.0172,-2.2657,,,,0.1087,1.1087,2.1087,3.1087,6.1087,,-15.3624,-4.0904,,,,65.639897,-38.898707,245.24,12.24,-3.928,,,,
2019-04-01,,,89.3278,89.3278,,,,,,,,,,,,,,,,,,,,,8.7405,,,,,-1.7852,-1.9042,-2.4689,-1.6577,-2.6117,-3.4073,-4.4173,-2.9869,,,,0.138,1.1357,2.1357,3.1357,6.1357,,-15.8559,-4.3794,65.639867,-38.898736,246.2,65.639885,-38.898714,245.0,12.09,-1.408,,,,
2019-05-01,993.5645,0.5683,88.2648,88.6178,3.5557,1.8829,9.4064,0.1476,0.8911,188.6343,,171.6988,,0.8057,,,,,,,2.4522,2.4544,,,9.7276,9.8512,-27.7377,-28.072,0.3343,0.2037,0.0422,,0.1012,0.0058,-0.6272,-1.4254,-1.8765,,,,,0.8287,1.8287,2.8287,5.8287,,3.0126,-6.2855,65.639884,-38.898712,245.83,65.639872,-38.898722,244.76,12.7,,,,,
2019-06-01,990.2792,2.4965,81.5459,81.6275,3.7921,2.6051,10.2225,0.4154,2.3038,243.7019,,128.5072,,0.5127,,,,,,,2.4285,2.44,,,8.7438,8.8981,-28.9377,-29.0203,0.0826,,,,,,,,,,,,,,0.7685,1.6856,4.6856,,2.1181,-5.579,65.63987,-38.898713,244.88,65.63986,-38.89873,244.52,13.37,,,,,
2019-07-01,986.7702,2.7978,87.0243,87.0243,4.1159,2.8328,0.6237,0.029,2.6662,210.0248,,83.4413,,0.3895,,,,,,,2.422,2.4345,,,7.2137,7.4006,-30.5039,-30.5178,0.0138,,,,,,,,,,,,,,,,3.1189,,2.4377,-4.8265,65.639851,-38.898718,243.39,65.639848,-38.898737,244.28,13.41,,,,,
2019-08-01,984.5847,2.1394,85.9614,85.9669,3.8851,2.535,2.0358,0.087,2.4478,170.7329,,68.1096,,0.3876,,,,,,,2.433,2.4427,,,5.8063,6.0137,-31.8915,-31.9042,0.0127,,,,,,,,,,,,,,,,1.7313,,2.3898,-5.7323,65.639832,-38.898727,241.83,65.639836,-38.898745,244.03,13.36,,,,,
2019-09-01,978.4486,1.0702,80.8034,81.0425,3.4297,3.6,359.6902,-0.0182,3.3671,80.0236,,31.8662,,0.382,,,,,,,2.3021,2.3069,,,5.0573,5.3219,-32.5869,-32.596,0.0091,,,,,,,,,,,,,,,,1.0359,,0.1802,-7.4299,65.63982,-38.898738,240.75,65.639823,-38.898753,243.79,13.1,,,,,
2019-10-01,983.4086,-2.3963,72.8076,74.4348,2.4741,3.4305,11.6924,0.626,3.0251,37.1288,,21.9126,,,,,,,,,1.9706,1.9642,,,4.8259,5.0443,-32.6344,-33.1341,0.4998,,,,,,,,,,,,,,,,0.9934,,-1.4131,-6.9881,65.639806,-38.898742,240.65,65.639811,-38.89876,243.55,13.07,,,,,
2019-11-01,979.3389,-3.3992,69.9949,71.9621,2.2005,5.276,24.5488,1.9346,4.2355,7.8363,,7.1602,,,,,,,,,2.245,2.2309,,,4.8019,5.0583,-32.9397,-33.1395,0.1998,,,,,,,,,,,,,,,,0.6768,,-2.0629,-6.8472,,,,65.639799,-38.898768,243.31,12.79,,,,,
2019-12-01,971.2218,-7.8889,71.3994,76.4203,1.5962,4.9589,8.058,0.6443,4.5511,1.4469,,2.0134,,,,,,,,,2.4062,2.3709,,,4.7714,5.1036,-33.1171,-33.1597,0.0426,,,,,,,,,,,,,,,,0.5058,,-2.4379,-6.884,,,,65.639787,-38.898776,243.07,12.54,,,,,
2020-01-01,956.1371,-9.2636,71.5014,76.7497,1.5151,9.7289,4.7494,0.6996,8.4205,0.5511,,0.8142,,,,,,,,,2.4936,2.4537,,,4.581,5.054,-33.1413,-33.1741,0.0328,,,,,,,,,,,,,,,,0.4816,,21.5477,22.7753,,,,65.639774,-38.898783,242.83,12.31,,,,,
2020-02-01,956.523,-7.4846,74.8892,79.5254,1.7823,5.0821,35.1553,2.5166,3.5734,,,,,,,,,,,,2.2172,2.1866,,,4.5555,5.0249,-32.8774,-33.1741,0.2966,,,,,,,,,,,,,,,,0.7455,,21.018,24.6625,,,,65.639762,-38.898791,242.59,12.46,,,,,
2020-03-01,971.8145,-8.3866,68.7883,73.4287,1.5181,5.5263,17.9445,1.4342,4.4286,,,,,,,,,,,,2.1988,2.1651,,,4.6967,5.0232,-32.8563,-33.1741,0.3177,,,,,,,,,,,,,,,,0.7666,,20.7052,24.4069,,,,65.63975,-38.898798,242.36,13.29,,,,,
2020-04-01,982.9681,-2.1827,73.1784,74.4667,2.5669,5.5643,19.6853,1.3943,3.8972,,,,,,,,,,,,2.2447,2.2356,,,4.7818,5.0042,-32.9274,-33.1741,0.2466,,,,,,,,,,,,,,,,0.6955,,20.712,24.4803,65.639755,-38.89877,241.95,65.639738,-38.898806,242.12,13.7,,,,,
2020-05-01,983.9812,1.4545,69.6553,70.054,3.0925,2.8022,15.5047,0.4998,1.8016,206.89,,218.0434,,,,,,,,,2.241,2.2471,,,4.7842,4.9972,-32.9308,-33.1741,0.2432,,,,,,,,,,,,,,,,0.6921,,20.712,24.4803,65.639745,-38.898773,242.25,65.639726,-38.898814,241.88,13.74,,,,,
2020-06-01,983.9792,2.9948,84.3742,84.384,4.0744,2.7928,20.4195,0.8124,2.1821,144.185,,83.4489,,0.5481,,,,,,,2.4368,2.4512,,,4.36,4.5731,-33.4672,-33.4816,0.0144,,,,,,,,,,,,,,,,,,20.8551,24.4497,65.639728,-38.898784,242.78,65.639714,-38.898821,241.63,13.48,,,,,
2020-07-01,983.2003,2.7304,82.6242,82.6299,3.9141,2.7008,8.9736,0.403,2.5521,223.7375,,82.452,,0.3524,,,,,,,2.4379,2.4504,,,3.0609,3.2812,-34.7543,-34.7642,0.0099,,,,,,,,,,,,,,,,,,23.2216,24.0105,65.639711,-38.898787,241.09,65.639702,-38.898829,241.39,13.53,,,,,
2020-08-01,978.6129,2.6535,81.6111,81.6157,3.8612,3.1782,4.6128,0.245,3.0362,,,,,,,,,,,,2.4307,2.4425,1.1825,1.1873,4.045,4.3144,-35.7498,-35.7573,0.0076,,,,,,,,,,,,,,,,,,23.2893,24.0565,65.639686,-38.898795,239.56,65.639689,-38.898837,241.15,13.24,,,,,
2020-09-01,973.5889,-0.4684,77.1766,77.8717,2.9646,4.1702,6.7178,0.4241,3.6009,,,,,,273.4058,306.24,0.5941,-1.9704,-21.735,26.537,2.4292,2.4271,1.514,1.5127,6.2083,6.5332,-36.479,-36.4936,0.0146,0.3451,0.4719,0.812,,,,,,0.288,1.2649,2.2649,3.2649,4.2649,5.2649,6.2649,9.2649,,23.4974,24.324,65.639661,-38.898802,238.36,65.639677,-38.898844,240.91,13.0,0.1696,,,,
2020-10-01,980.121,-0.1689,78.7544,79.3279,3.052,3.1275,11.623,0.5155,2.5064,,,,,,284.7046,304.9905,0.6816,-2.3168,-6.881,22.3783,2.4294,2.4284,1.5532,1.5528,6.0186,6.2826,-36.6843,-36.773,0.0887,0.3843,0.373,0.7209,,,,,,0.0596,1.0596,2.0596,3.0596,4.0596,5.0596,6.0596,9.0596,,23.6352,24.4036,65.63965,-38.898807,238.64,65.639665,-38.898852,240.67,12.81,0.0233,,,,
2020-11-01,966.125,-6.1825,74.221,77.8594,1.9303,7.2269,8.5246,0.9379,6.2572,,,,,,246.0274,276.9484,0.561,-8.7529,-9.142,34.4378,2.4438,2.4157,1.3474,1.3316,5.8792,6.2739,-36.5546,-36.8002,0.2456,-1.3073,-0.7912,0.0027,,,,,,0.1941,1.1893,2.1893,3.1893,4.1893,5.1893,6.1893,9.1893,,23.9781,24.7604,,,,65.639653,-38.89886,240.43,12.64,-6.2274,,,,
2020-12-01,978.6398,-6.5338,70.9452,74.844,1.7594,7.3652,350.5451,-1.0049,6.0345,0.6302,0.6302,0.8484,0.8484,,244.9175,272.9836,0.5656,-9.6372,-4.3602,32.5807,2.4611,2.4332,1.3632,1.3471,5.4827,5.7605,-36.5676,-36.8002,0.2327,-4.9919,-3.5814,-2.0156,0.3505,0.9217,0.4952,,,0.1894,1.1763,2.1763,3.1763,4.1763,5.1763,6.1763,9.1763,,20.761,21.4879,,,,65.63964,-38.898867,240.19,12.41,-6.6067,,,,
2021-01-01,984.7406,-7.7768,74.1879,78.6587,1.7044,5.5612,1.9432,0.1674,4.9333,,,,,,237.7622,265.7325,0.5668,-11.4997,-5.1162,31.6974,2.3039,2.273,1.1385,1.1212,5.6076,5.8285,-36.3743,-36.8002,0.426,-4.8739,-4.1595,-3.0772,-0.5629,0.4332,-0.0997,-0.1728,,0.3875,1.3696,2.3696,3.3696,4.3696,5.3696,6.3696,9.3696,,22.4327,24.3566,,,,65.639628,-38.898875,239.95,12.37,-7.8113,,,,
2021-02-01,972.9807,-4.54,77.8823,80.4959,2.2839,3.9976,16.1413,0.9235,3.191,,,,,,267.6622,285.158,0.7066,-6.8703,-6.1193,27.6802,1.9196,1.9029,0.7704,0.7629,5.5436,5.8743,-36.0207,-36.8002,0.7795,-4.6904,-4.3264,-3.479,-1.0821,-0.1624,-0.7289,-0.6647,,0.7232,1.7232,2.7232,3.7232,4.7232,5.7232,6.7232,9.7232,,21.675,23.9897,,,,65.639616,-38.898882,239.71,12.49,-4.4533,,,,
2021-03-01,973.8763,-6.3311,76.9088,80.2157,2.0332,5.7893,17.5971,1.3426,4.2331,,,,,,243.4813,277.9883,0.555,-8.5927,-7.874,29.4565,1.6926,1.6728,0.5952,0.5884,5.5505,5.8727,-35.8163,-36.8002,0.9839,-1.4074,-2.7487,-2.9311,-1.0802,-0.4045,-1.0986,-1.0157,0.1647,0.9276,1.9276,2.9276,3.9276,4.9276,5.9276,6.9276,9.9276,,21.2381,23.319,,,,65.639604,-38.89889,239.48,13.19,-6.0003,,,,
2021-04-01,990.0083,-1.9962,68.2699,69.6436,2.4121,4.7932,356.1596,-0.2591,3.8605,,,,,,257.5247,291.5619,0.5065,-5.2529,-8.1859,20.8656,1.6173,1.612,0.6208,0.6166,5.7267,5.8984,-35.8575,-36.8002,0.9428,-1.3833,-2.1262,-2.2478,-0.5999,-0.187,-1.1049,-1.155,-0.0644,0.9212,1.8873,2.8873,3.8873,4.8873,5.8873,6.8873,9.8873,-0.0371,21.2682,23.1474,65.639592,-38.898839,240.16,65.639592,-38.898898,239.24,13.65,-1.1404,,,,
2021-05-01,989.828,1.2903,63.5267,64.0493,2.8308,2.9188,34.5526,1.109,1.6104,204.6822,,221.5028,,,256.6188,301.9527,0.4182,-2.8435,-2.3419,21.1872,1.9776,1.9824,1.0069,1.0104,5.7254,5.8988,-36.1899,-36.8002,0.6103,0.496,-0.9939,-1.6825,-0.169,0.0979,-0.9351,-1.0852,0.3055,0.554,1.554,2.554,3.554,4.554,5.554,6.554,9.554,,21.2682,23.1474,65.639584,-38.898839,240.6,65.63958,-38.898905,239.0,13.7,2.6032,,,,
2021-06-01,980.2181,4.0699,68.2714,68.3156,3.6106,3.5538,355.9871,-0.2158,3.0755,225.8019,261.2764,149.1917,134.8071,0.5745,270.3963,311.7574,0.3665,-0.6186,-9.1376,41.0709,2.4092,2.4269,1.7631,1.7767,5.3379,5.601,-36.7577,-36.8964,0.1387,,0.0376,-0.523,0.6757,0.7381,-0.0756,-0.3966,,,0.9862,1.9862,2.9862,3.9862,4.9862,5.9862,8.9862,,21.2682,23.1474,65.639568,-38.898846,240.53,65.639568,-38.898913,238.76,13.57,5.3786,,,,
2021-07-01,980.0376,4.3942,77.4173,77.4173,4.1405,3.9698,33.3578,1.9997,3.0376,194.5821,229.8177,68.1241,64.9632,0.3248,294.2768,314.4644,0.551,-0.2352,-1.177,44.617,2.4181,2.4374,3.3555,3.3848,3.6655,3.9302,-38.4136,-38.4157,0.002,,0.5579,0.5974,,,,,,,,,1.3303,2.3303,3.3303,4.3303,7.3303,,21.0187,22.9007,65.639549,-38.898861,238.67,65.639556,-38.89892,238.52,13.41,5.2817,,,,
2021-08-01,982.0242,4.3991,80.3604,80.3604,4.2946,3.8027,43.0575,2.4678,2.641,126.6544,,38.5366,,,310.6329,315.6008,0.7063,-0.1346,8.9875,44.4214,2.4174,2.4369,4.5467,4.5847,1.9678,2.214,-40.1297,-40.1316,0.0019,,0.6682,-0.7733,,,0.8413,0.3849,,,,,,0.6746,1.6142,2.6142,5.6142,,20.8175,22.6426,65.639532,-38.898874,236.58,65.639543,-38.898928,238.28,13.22,4.9033,,,,
2021-09-01,975.2778,0.7333,73.7018,74.1518,3.092,4.3926,19.5628,1.3078,3.6802,85.2604,88.1465,41.3044,39.3379,,255.8475,306.8454,0.3739,-1.6723,-20.6579,25.9501,2.3914,2.3949,1.5553,1.5561,8.825,9.1342,-41.0567,-41.0664,0.0097,-1.9551,-1.7284,-2.5813,-1.972,0.3499,0.8663,0.3403,,,,,,,0.6872,1.6872,4.6872,,4.305,9.1325,65.639516,-38.898894,235.95,65.639531,-38.898936,238.04,13.32,1.148,,,,
2021-10-01,983.3119,-1.1899,65.7208,66.6661,2.3846,4.5194,13.7058,0.9873,4.0484,43.7926,45.3807,35.7019,35.5573,,242.841,295.8834,0.3195,-4.0484,-21.194,37.6256,2.3921,2.3838,1.5394,1.5341,11.029,11.2791,-41.1251,-41.1654,0.0403,-2.306,-2.7989,-3.1193,-1.7788,-0.2452,-0.0902,0.1467,,,,,,,0.6188,1.6188,4.6188,,-5.7003,-1.3805,65.639498,-38.898908,234.23,65.639519,-38.898944,237.8,13.53,-0.9956,,,,
2021-11-01,,,,,,,,,,,,,,,,,,,,,2.4114,2.389,1.6623,1.647,10.9913,11.2886,-41.1613,-41.1837,0.0224,-5.3239,-5.9644,-6.0452,-4.8442,-3.1863,-2.8521,-1.4758,,,,,,,0.5826,1.5826,4.5826,,,,,,,65.639507,-38.898951,237.56,,,,,,
2021-12-01,,,,,,,,,,,,,,,,,,,,,2.4726,2.4482,1.5775,1.5621,10.9561,11.2829,-41.1587,-41.2288,0.07,-4.7327,-5.4042,-5.6783,-4.5453,-3.2936,-3.6826,-2.8544,-0.3597,,,,,,0.5852,1.5852,4.5852,,,,,,,65.639494,-38.898959,237.32,,,,,,
2022-01-01,,,,,,,,,,,,,,,,,,,,,2.4222,2.3824,1.5616,1.5368,10.8706,11.262,-41.1403,-41.2339,0.0936,-5.7268,-5.9575,-6.3173,-5.9551,-4.0555,-4.4692,-3.5532,-1.113,,,,,,0.6036,1.6036,4.6036,,,,,,,65.639482,-38.898967,237.07,,,,,,
2022-02-01,,,,,,,,,,,,,,,,,,,,,2.3666,2.3325,1.5165,1.4945,10.7633,11.1997,-41.0955,-41.2554,0.1599,-6.5619,-6.706,-7.0257,-6.1512,-5.2114,-5.2835,-4.2811,-1.6534,,,,,,0.6484,1.6484,4.6484,,,,,,,65.63947,-38.898974,236.84,,,,,,
2022-03-01,,,,,,,,,,,,,,,,,,,,,1.9762,1.9539,1.1776,1.1643,10.8715,11.2375,-40.7415,-41.3003,0.5588,-4.9066,-4.8519,-5.1702,-4.112,-3.5863,-4.3435,-4.0621,-2.0973,,,,,,1.0024,2.0024,5.0024,,,,,,,65.639458,-38.898981,236.61,,,,,,
2022-04-01,988.3419,,72.0673,72.5771,,,,,,,,,,,,,,,,,1.9057,1.9021,1.0604,1.0587,11.0856,11.2787,-40.6807,-41.3029,0.6222,-0.499,-1.0119,-1.0162,-0.7849,-0.3822,-2.0025,-2.8397,-2.1382,,,,,0.0678,1.0632,2.0632,5.0632,,,,65.639447,-38.898944,237.39,65.639446,-38.898989,236.37,13.79,,,,,
2022-05-01,983.3038,1.0539,67.0931,67.6275,2.9573,2.4983,29.1206,0.7685,1.3795,200.8151,207.6822,235.1603,235.8144,,260.6397,301.2759,0.4304,-3.0443,-2.2909,15.8637,2.0776,2.0817,1.21,1.2127,10.9421,11.1765,-40.8403,-41.3029,0.4626,0.7433,0.1322,-0.0075,,,-0.1242,-1.0286,-1.4555,,,,,,0.9036,1.9036,4.9036,,-6.0146,-1.6611,65.639439,-38.898944,237.63,65.639434,-38.898997,236.13,13.84,2.2504,,,,
2022-06-01,981.6833,3.7003,70.6937,70.7204,3.6251,3.0754,17.0184,0.7743,2.5296,252.0823,259.9744,183.3538,183.6453,0.6761,265.075,311.6827,0.3262,-0.6235,-7.0429,26.0738,2.4542,2.4711,1.8778,1.8907,10.6724,10.9226,-41.4883,-41.5384,0.0501,,0.2122,-3.2025,,,,-0.0448,0.2766,,,,,,,1.2556,4.2556,,-4.4774,-2.6343,65.639426,-38.898956,237.83,65.639422,-38.899004,235.89,13.73,5.0753,,,,
2022-07-01,981.7513,3.8269,80.8864,80.8865,4.1469,2.9256,18.3201,0.8656,2.6142,213.0417,218.5809,84.985,85.0653,0.4109,280.7961,313.8896,0.441,-0.2102,4.1883,23.4931,2.564,2.5839,2.9979,3.0188,9.0428,9.2918,-43.1426,-43.1534,0.0107,-0.0484,0.255,0.0408,,,0.4834,0.3597,,,,,,,,,2.6013,,-5.2836,-1.6058,65.639407,-38.898966,236.12,65.63941,-38.899012,235.65,13.66,4.9356,,,,
2022-08-01,980.4503,3.3402,79.1788,79.1796,3.9278,3.4831,28.7854,1.5284,2.7819,145.2449,151.2211,56.624,56.6386,0.3916,281.6137,314.6216,0.4839,-0.1715,,,2.49,2.5077,4.1088,4.1341,7.7211,7.9823,-44.453,-44.4638,0.0108,-0.0477,-0.0669,-0.0948,0.3042,0.2863,0.0145,0.2016,,,,,,,,,1.2909,,-11.5764,-2.8001,65.639391,-38.898971,233.98,65.639397,-38.89902,235.4,13.44,3.8869,,,,
2022-09-01,983.4719,1.672,84.5646,84.7672,3.7428,3.847,36.991,1.9441,2.5808,89.3405,86.5706,26.7464,25.8282,,298.2639,317.5144,0.6891,-0.1336,-16.6646,24.4722,2.5514,2.5587,1.3778,1.382,6.448,6.6671,-45.7358,-45.7562,0.0204,0.2435,0.0274,-1.2006,0.4655,,0.4832,0.3969,,,,,,,,,,,1.5058,1.5855,65.639356,-38.899073,234.16,65.639385,-38.899027,235.16,13.3,3.0116,1.5881,87.4701,74.0775,2.3352
2022-10-01,973.6105,-1.1005,86.5731,87.5506,3.1624,3.2947,33.7831,1.5956,2.385,51.6463,,,,,289.3957,300.6637,0.7665,-3.449,2.8016,27.6837,2.6013,2.5958,1.3552,1.3524,6.1325,6.4432,-46.1495,-46.3216,0.1722,-1.3441,-1.2906,-2.897,-1.5779,-1.1434,-0.863,0.1812,,,,,,,,,,,5.011,3.2588,65.639347,-38.899074,234.07,65.639373,-38.899035,234.92,13.2,-0.6162,-1.1156,87.602,94.8007,2.3949
2022-11-01,968.9927,-1.4883,85.4237,86.612,3.057,3.2921,49.7966,2.1672,1.8316,8.8896,7.4451,6.5282,6.0336,,293.714,299.0485,0.8383,-3.821,-1.8297,23.0513,2.1871,2.1809,1.1498,1.1466,6.0963,6.4502,-45.8572,-46.3326,0.4754,0.7574,0.3925,-10.0552,,-2.2668,0.8298,0.326,,,,,,,,,,,4.9728,3.3836,65.63934,-38.899065,231.69,65.639361,-38.899043,234.68,12.87,-1.1199,-1.4884,86.5711,89.6804,1.7588
2022-12-01,993.5858,-10.3321,68.2967,73.7235,1.2967,5.9589,34.9412,3.1281,4.4772,2.7793,2.7627,0.81,0.8112,,229.6266,240.278,0.5653,-18.2542,13.8204,96.5912,2.2873,2.2433,1.3557,1.3293,6.3245,6.4488,-45.9768,-46.3326,0.3558,-3.5763,-4.1181,-4.6435,-3.6112,-3.6501,-4.2859,-2.5773,,,,,,,,,,,5.084,3.5633,65.639328,-38.899094,231.96,65.639348,-38.89905,234.44,12.8,-10.1258,-10.331,73.6637,58.3582,4.5483
2023-01-01,972.8412,-11.9655,79.8334,88.1121,1.3288,6.8412,30.6481,3.2211,5.4362,4.3806,2.9831,2.5885,2.4124,,239.2625,245.5917,0.7348,-16.8755,10.7085,74.5399,2.2059,2.1565,1.4153,1.383,6.1694,6.4871,-45.9348,-46.3326,0.3978,-6.9305,-7.749,-8.1017,-7.0668,-6.9635,-8.1267,-6.2458,-0.8988,,,,,,,,,,2.149,2.0249,65.639316,-38.899105,233.57,65.639336,-38.899058,234.2,12.74,-11.654,-11.9761,86.1399,64.3965,5.44
2023-02-01,963.2761,-8.0933,94.5558,100.4053,2.1774,6.681,50.8531,4.0724,3.3151,,,,,,,,,,,,1.9635,1.9338,1.3598,1.3378,6.2034,6.6106,-45.8081,-46.3326,0.5246,-5.4495,-6.1974,-6.6493,-5.6202,-5.3584,-6.5609,-5.7774,-2.0567,,,,,,,,,,-21.7626,-20.0662,65.639306,-38.899081,234.08,65.639324,-38.899065,233.97,12.93,-7.7327,-8.0915,100.911,97.7452,3.2711
2023-03-01,990.6108,-8.7112,70.8608,75.5506,1.5168,3.277,35.426,1.7356,2.4398,179.8668,117.5093,86.9127,86.2191,,244.0098,254.7515,0.6429,-14.4884,4.6222,43.7819,1.7931,1.7641,1.224,1.204,,,-45.6729,-46.3326,0.6597,-2.7504,-3.531,-5.2524,-2.3734,-2.1688,-3.7743,-3.4373,-2.1469,,,,,,,,0.071,,-21.1285,-18.9712,65.639308,-38.89907,235.67,65.639312,-38.899073,233.74,13.73,-8.1616,-8.6857,75.2838,70.3822,2.3653
2023-04-01,985.4736,-1.1609,76.9502,78.0929,2.8166,2.9128,47.3874,1.6249,1.4948,,,,,0.7768,284.6543,299.0722,0.705,-3.8322,-0.171,24.1521,1.7727,1.7688,1.2092,1.2065,21.2821,,-45.6806,-46.3326,0.6521,-1.1455,-1.1269,-1.5535,-1.6925,-1.2886,-2.141,-2.2208,-1.8771,,,,,,,,0.0788,,-21.1484,-18.8557,65.639295,-38.899098,235.68,65.6393,-38.89908,233.5,13.76,0.359,-1.1479,81.2623,122.7786,1.3992
2023-05-01,978.7794,0.2541,66.8018,67.4287,2.744,4.7656,23.866,1.6612,3.7546,351.1256,302.4074,214.3893,,0.6687,283.9329,300.9764,0.632,-3.3981,-0.6105,49.3737,1.9708,1.9717,1.313,1.314,18.6211,,-45.84,-46.3326,0.4926,,0.5334,0.3629,,,0.9823,-0.0228,-1.1112,,,,,,,,,,-21.163,-18.8335,65.639287,-38.899109,235.97,65.639288,-38.899088,233.26,13.87,2.6231,0.2304,72.576,100.3353,3.7977
2023-06-01,981.7088,0.5267,77.5817,77.9649,3.1668,3.5953,22.321,1.0559,2.572,,,,,0.6372,302.324,312.0439,0.7849,-1.5058,-11.7135,23.6499,2.4386,2.4409,1.9352,1.937,11.0301,,-46.2473,-46.4362,0.189,-0.6304,-0.6467,-2.8149,,,-0.2254,0.5541,-0.2396,,,,,,,,,,-21.0851,-18.8043,65.639274,-38.899124,236.92,65.639276,-38.899096,233.02,13.71,4.5566,0.4948,80.2799,103.2975,2.5541
2023-07-01,987.9869,2.533,83.4227,83.4288,3.8727,2.8704,18.4627,0.8527,2.554,,,,,0.4341,311.0606,318.0811,0.8083,-0.3313,0.2826,17.416,2.6127,2.6248,3.2648,3.28,4.7289,4.9055,-47.5269,-47.5401,0.0132,,,-1.3457,,,0.4111,0.4476,,,,,,,,,,,-20.9782,-18.9654,65.639249,-38.899141,235.51,65.639264,-38.899103,232.78,13.58,5.68,2.5668,84.1679,68.2648,2.5273
2023-08-01,985.7428,4.0404,78.2114,78.214,4.0748,4.0592,19.4276,1.2899,3.6573,247.9838,211.0062,71.2978,71.3079,0.3159,288.8427,316.8445,0.5048,-0.2622,4.0457,40.7064,2.5973,2.6157,2.3825,2.3977,8.7262,9.0008,-48.9372,-48.9531,0.0159,0.3272,0.4967,0.1055,0.1926,0.0038,0.015,0.0428,-0.0618,,,,,0.7154,1.6721,2.6721,5.6721,,-20.7874,-18.6118,65.63923,-38.899155,234.35,65.639251,-38.899111,232.53,13.38,5.2054,4.0269,80.0929,50.7315,3.5602
2023-09-01,978.7625,1.0226,83.5764,83.9871,3.569,3.6856,17.7222,0.9959,3.1165,116.4566,93.9829,47.7141,47.7141,0.3758,274.1421,308.6157,0.51,-1.6146,2.4903,28.6264,2.5932,2.5978,2.3388,2.3429,10.003,10.3777,-50.0419,-50.066,0.0242,-0.8026,-1.6655,-1.2818,-0.8487,-0.0169,-0.0317,-0.0059,-0.0621,,,,,,0.5674,1.5674,4.5674,,-21.0574,-18.9223,65.639214,-38.899168,232.49,65.639239,-38.899119,232.29,13.1,1.1813,1.0379,83.1575,89.9058,2.9367
2023-10-01,980.4839,-1.4861,80.4716,81.7805,2.8733,5.0587,20.9235,1.5545,4.0659,49.4808,34.642,30.8773,30.8504,,270.325,298.6238,0.5977,-3.7074,-5.3181,30.6077,2.5926,2.5853,2.4431,2.4363,9.9851,10.3437,-50.1598,-50.2219,0.0622,-2.8502,-3.015,-3.0106,-2.7196,-1.4444,-0.2214,-0.0109,-0.0652,,,,,,0.4495,1.4495,4.4495,,-21.3434,-19.1541,65.639209,-38.89917,233.26,65.639227,-38.899126,232.05,12.9,-1.8378,-1.7805,,105.5288,4.1164
