time,p_u,t_u,rh_u,rh_u_wrt_ice_or_water,qh_u,wspd_u,wdir_u,wspd_x_u,wspd_y_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_boom_cor_u,z_stake,z_stake_cor,z_pt,z_pt_cor,z_surf_combined,z_ice_surf,snow_height,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,d_t_i_1,d_t_i_2,d_t_i_3,d_t_i_4,d_t_i_5,d_t_i_6,d_t_i_7,d_t_i_8,t_i_10m,tilt_x,tilt_y,gps_lat,gps_lon,gps_alt,lat,lon,alt,batt_v,t_rad,t_i,rh_i_wrt_ice_or_water,wdir_i,wspd_y_i
2021-08-01,942.9063,2.1415,81.152,81.2389,3.8615,7.3553,142.6839,4.1426,-5.4348,146.1722,149.1411,61.9184,61.9184,0.3822,282.5649,315.355,0.5459,-0.3317,,,,,,,0.5827,1.196,-17.3914,-17.3935,0.0021,0.3123,0.2273,0.2846,0.4025,0.1871,0.2655,-0.2379,-7.2864,,,,,,,,2.8189,,0.2657,2.9377,76.399843,-68.267184,563.42,76.399842,-68.267151,564.22,13.64,2.253,2.1464,80.2448,133.0906,-5.4447
2021-09-01,946.1767,-6.5529,66.1922,70.1581,1.6638,5.8569,114.0747,4.5619,-2.0382,84.5396,88.2748,66.5163,66.5105,,226.0416,271.6144,0.3751,-9.822,-8.2209,30.2619,2.668,2.6326,2.8831,2.8452,14.5111,15.1347,-17.4639,-17.5568,0.0929,-4.9476,-4.6367,-5.2436,-6.1876,-7.2649,-8.0836,-8.673,-9.9709,1.043,2.043,3.043,4.043,5.043,6.043,7.043,9.3043,-10.3862,2.7267,0.786,76.399838,-68.267134,563.19,76.399843,-68.267164,564.17,13.58,-6.5054,-6.5607,71.1661,115.2545,-2.0284
2021-10-01,944.9436,-7.3608,83.407,88.5871,2.0102,9.4288,119.0591,7.578,-4.2108,9.6537,9.7214,7.9348,7.9348,,255.8789,276.5093,0.7131,-8.8847,-1.4262,20.6934,2.6304,2.5944,2.7906,2.7528,16.4937,17.1346,-17.3647,-17.5568,0.1921,-6.9797,-6.8616,-6.894,-7.2795,-7.8276,-8.4985,-9.1463,-10.1978,1.1321,2.1321,3.1321,4.1321,5.1321,6.1321,7.1321,10.1321,-10.1513,3.7399,0.2748,76.399842,-68.267136,563.36,76.399843,-68.267178,564.13,13.39,-7.5091,-7.3651,88.1994,125.2593,-4.2565
2021-11-01,942.3536,-15.7359,71.0984,81.917,0.8796,5.2965,103.3507,4.2323,-1.0044,0.0303,0.0303,0.109,0.109,,198.4938,238.5249,0.4471,-18.2876,-1.2276,27.522,2.6759,2.5975,2.7861,2.7045,16.4657,17.1307,-17.3403,-17.5568,0.2166,-10.3395,-8.8536,-7.9583,-7.9562,-8.1177,-8.4935,-8.9615,-9.9048,1.1566,2.1566,3.1566,4.1566,5.1566,6.1566,7.1566,10.1566,-9.8555,3.7974,0.2658,76.399838,-68.267135,563.09,76.399843,-68.267191,564.08,12.63,-16.0,-15.7426,81.0873,114.4399,-1.0001
2021-12-01,935.8993,-13.4997,77.0058,85.4081,1.2187,7.1743,115.8034,5.9636,-2.8833,,,,,,,,,,,,2.6553,2.5884,2.7562,2.6868,16.4029,17.1283,-17.3278,-17.5568,0.2291,-12.1125,-10.9967,-9.6603,-9.2633,-8.8967,-8.8691,-9.0769,-9.714,1.1691,2.1691,3.1691,4.1691,5.1691,6.1691,7.1691,10.1691,-9.6787,3.8657,0.2552,76.399834,-68.267191,560.1,76.399844,-68.267204,564.03,12.41,-13.709,-13.5239,87.1245,113.1033,-2.8762
2022-01-01,931.2037,-18.9468,63.2593,74.8606,0.6167,7.3828,107.0529,6.4115,-1.9667,0.0005,0.0005,0.0044,0.0044,,172.5683,221.3232,0.3437,-22.8634,-2.4244,38.8381,2.6962,2.6007,2.7985,2.6994,16.355,17.1242,-17.3394,-18.45,1.1106,-14.2202,-12.3275,-10.6604,-10.2447,-9.7172,-9.4651,-9.4656,-9.6779,1.1574,2.1574,3.1574,4.1574,5.1574,6.1574,7.1574,10.1574,-9.6667,3.8945,0.2508,76.399845,-68.26721,561.55,76.399844,-68.267217,563.98,12.27,-19.1811,-18.9129,76.3394,99.9628,-1.9703
2022-02-01,932.0338,-22.7522,46.4093,56.4497,0.3375,6.6096,103.2518,5.8069,-1.3675,4.5303,5.1041,3.8126,3.8126,,152.4705,205.6972,0.2424,-27.3762,-2.533,43.9029,2.7204,2.6042,2.8248,2.7041,16.3661,17.1275,-17.3427,-19.1677,1.825,-18.3468,-15.4051,-12.7849,-11.6922,-10.6907,-10.1362,-9.9303,-9.7565,1.1541,2.1541,3.1541,4.1541,5.1541,6.1541,7.1541,10.1541,-9.7653,3.9236,0.239,76.399845,-68.26722,563.73,76.399845,-68.26723,563.93,12.17,-23.0266,-22.767,64.2168,97.254,-1.3583
2022-03-01,935.4975,-18.5643,62.3954,72.0864,0.6691,8.2333,113.2669,6.9597,-2.9925,52.5148,53.4192,39.9135,39.8492,,186.2672,227.8186,0.4414,-21.2151,-3.8527,28.8332,2.7057,2.6115,2.8024,2.7049,16.3998,17.1289,-17.3465,-19.1689,1.8225,-18.8884,-16.9641,-14.6169,-13.3736,-12.0334,-11.1329,-10.6312,-9.9333,1.1504,2.1504,3.1504,4.1504,5.1504,6.1504,7.1504,10.1504,-9.9683,3.8951,0.0283,76.399842,-68.267218,561.07,76.399845,-68.267243,563.88,12.75,-18.5866,-18.5921,75.9133,105.0669,-2.9841
2022-04-01,949.4361,-16.8429,62.9724,71.3265,0.781,6.7426,112.8085,5.4732,-2.3017,189.4428,194.4888,141.4429,141.4165,,187.8261,236.1811,0.3864,-18.938,-6.5093,16.9462,2.6947,2.6094,2.7952,2.707,16.5416,17.1406,-17.3462,-19.1696,1.8234,-17.478,-16.5613,-14.9368,-14.144,-12.9854,-12.0588,-11.4279,-10.2464,1.1506,2.1506,3.1506,4.1506,5.1506,6.1506,7.1506,10.1506,-10.3057,3.9211,0.1542,76.39984,-68.26723,563.89,76.399846,-68.267256,563.83,13.44,-16.2142,-16.8434,74.8419,110.6106,-2.3855
2022-05-01,947.1574,-8.5011,68.2857,73.735,1.4748,5.774,113.2899,4.1981,-1.8071,298.3642,298.771,207.7157,202.1357,0.7275,216.4336,270.2264,0.3844,-10.0645,,,2.654,2.6111,1.2443,1.2232,17.7902,18.3756,-17.3546,-19.1696,1.815,-13.6021,-14.6631,-14.1848,-14.0794,-13.3102,-12.5615,-11.9895,-10.609,1.1422,2.1422,3.1422,4.1422,5.1422,6.1422,7.1422,10.1422,-10.6747,-6.6972,0.5855,76.399843,-68.26725,564.87,76.399846,-68.267269,563.78,13.97,-6.7079,,,,
2022-06-01,948.0597,-2.1594,78.9078,80.5663,2.8252,5.1556,107.5065,3.7461,-1.1816,352.2532,376.8803,229.0716,229.0143,0.6748,242.2006,297.6249,0.3857,-3.7343,,,2.6067,2.5926,0.8395,0.8366,18.2541,18.8198,-17.394,-19.1696,1.7756,-8.6607,-11.1658,-11.8434,-12.7348,-12.7164,-12.4274,-12.1254,-10.8987,1.1028,2.1028,3.1028,4.1028,5.1028,6.1028,7.1028,10.1028,-10.9534,-10.4564,0.7551,76.399842,-68.267237,564.29,76.399846,-68.267283,563.73,14.1,0.0411,,,,
2022-07-01,946.8078,3.4472,82.7664,82.7689,4.3013,5.7295,109.0355,4.9628,-1.7123,300.2966,324.2754,90.3438,90.332,0.3096,268.9675,315.0799,0.3639,-0.0342,,,2.6224,2.6392,1.5937,1.6037,17.352,17.9298,-18.361,-19.1696,0.8086,-0.6867,-3.8436,-6.6275,-9.4138,-10.7528,-11.3784,-11.6544,-11.0724,,1.1358,2.1358,3.1358,4.1358,5.1358,6.1358,9.1358,-10.941,-12.8406,-1.9383,76.399843,-68.267279,563.37,76.399847,-68.267296,563.68,14.0,4.3361,,,,
2022-08-01,942.9772,1.5767,84.73,84.8952,3.8731,6.4603,108.6725,5.5463,-1.8744,,,,,0.3582,253.8101,311.0893,0.328,-0.7075,4.1219,27.1859,2.6308,2.6383,2.5059,2.5127,16.1653,16.7774,-19.5115,-19.5175,0.006,0.1047,-0.1473,-1.8245,-5.1163,-7.4695,-9.0755,-10.1885,-10.888,,,0.9853,1.9853,2.9853,3.9853,4.9853,7.9853,,-14.5,-5.0632,76.399843,-68.267309,562.98,76.399847,-68.267309,563.63,14.01,2.126,,,,
2022-09-01,942.1278,-2.005,93.2053,94.8177,3.3308,8.8507,117.2456,7.2607,-3.7388,66.4517,60.8717,37.735,36.8048,,269.4267,299.376,0.6239,-3.4752,,,2.6024,2.593,2.6514,2.6404,15.9203,16.5411,-19.7052,-19.7661,0.061,-2.2756,-1.7702,-1.4997,-3.7159,-5.642,-7.253,-8.6489,-10.4131,,,0.7933,1.7933,2.7933,3.7933,4.7933,7.7933,,-13.6509,-4.4771,76.399842,-68.267316,561.94,76.399848,-68.267322,563.58,13.9,-2.0007,,,,
2022-10-01,938.7708,-10.1022,87.0793,95.3647,1.6824,6.5242,113.9074,4.9847,-2.2097,14.6629,13.7983,9.5716,9.5716,,222.8826,261.1361,0.505,-12.452,,,2.6286,2.5733,2.672,2.6169,15.8558,16.5204,-19.6897,-19.7781,0.0884,-10.3736,-9.8364,-6.5293,-6.2328,-6.3474,-6.9597,-7.9186,-9.8103,,,0.8071,1.8071,2.8071,3.8071,4.8071,7.8071,,-13.7955,-3.4446,76.39984,-68.267308,562.73,76.399848,-68.267336,563.53,13.73,-10.1935,,,,
2022-11-01,,,,,,,,,,,,,,,,,,,,,2.5516,2.4735,2.6038,2.523,15.8636,16.5285,-19.5899,-19.7781,0.1882,-12.5736,-12.1589,-9.4403,-8.9018,-8.2281,-8.0079,-8.2876,-9.4139,,,0.9069,1.9069,2.9069,3.9069,4.9069,7.9069,,,,,,,76.399849,-68.267349,563.48,,,,,,
2022-12-01,,,,,,,,,,,,,,,,,,,,,2.3132,2.2286,2.2573,2.1714,16.0321,16.5412,-19.2742,-19.7781,0.5039,-13.5615,-13.1553,-10.6711,-10.3275,-9.5767,-9.0884,-9.02,-9.349,,0.2342,1.2226,2.2226,3.2226,4.2226,5.2226,8.2226,,,,,,,76.399849,-68.267362,563.43,,,,,,
2023-01-01,,,,,,,,,,,,,,,,,,,,,2.342,2.2359,2.3243,2.2192,15.8736,16.5282,-19.3208,-19.7786,0.4578,-17.4607,-16.7049,-13.379,-12.184,-10.8906,-10.0755,-9.7579,-9.5026,,0.176,1.176,2.176,3.176,4.176,5.176,8.176,,,,,,,76.399849,-68.267375,563.38,,,,,,
2023-02-01,,,,,,,,,,,,,,,,,,,,,2.401,2.2933,2.3677,2.2615,15.7788,16.5124,-19.3667,-19.7843,0.4176,-19.5408,-18.779,-15.3869,-13.978,-12.4065,-11.2779,-10.6533,-9.7692,,0.1745,1.1301,2.1301,3.1301,4.1301,5.1301,8.1301,,,,,,,76.39985,-68.267388,563.33,,,,,,
2023-03-01,,,,,,,,,,,,,,,,,,,,,2.6145,2.5258,2.7612,2.6676,16.057,16.5586,-19.6883,-19.7845,0.0962,-20.5302,-20.0247,-16.9151,-15.3955,-13.7277,-12.4421,-11.6119,-10.149,,,0.8085,1.8085,2.8085,3.8085,4.8085,7.8085,,,,,,,76.39985,-68.267401,563.28,,,,,,
2023-04-01,954.9245,,73.3573,81.7255,,,,,,,,,,,,,,,,,2.589,2.5118,2.7408,2.6592,16.0272,16.5568,-19.6776,-19.7845,0.1069,-19.379,-19.4966,-18.1617,-16.8885,-15.0738,-13.5824,-12.5619,-10.6245,,,0.8192,1.8192,2.8192,3.8192,4.8192,7.8192,,,,76.399841,-68.267362,564.09,76.399851,-68.267414,563.24,14.23,,,,,
2023-05-01,940.6895,-8.8229,80.9802,87.8992,1.7051,6.909,113.8406,5.1153,-2.2605,335.0917,330.4873,224.6708,224.8874,0.7154,212.5467,270.0388,0.3824,-10.0711,-0.8785,14.4873,2.5527,2.5112,2.6642,2.6208,15.9094,16.5437,-19.6653,-19.7845,0.1192,-10.9569,-11.4056,-12.6848,-14.0894,-14.1719,-13.6755,-13.0865,-11.1255,,,0.8315,1.8315,2.8315,3.8315,4.8315,7.8315,,-13.5736,-3.6225,76.399846,-68.267387,564.24,76.399851,-68.267427,563.19,14.22,-7.0227,,,,
2023-06-01,944.5625,-2.6205,84.5172,86.5806,2.9176,7.1719,109.443,6.0161,-2.1237,353.6111,377.3214,224.959,228.1674,0.6755,234.5262,295.6935,0.3276,-4.1098,-1.9744,15.0091,2.4893,2.4743,1.0016,0.997,15.9438,16.5413,-19.6811,-19.7845,0.1035,-5.039,-5.7187,-8.5354,-11.082,-12.1157,-12.452,-12.5335,-11.4273,,,0.8157,1.8157,2.8157,3.8157,4.8157,7.8157,,-13.4753,-3.6108,76.399845,-68.267422,564.6,76.399852,-68.26744,563.14,14.16,-0.9321,,,,
2023-07-01,951.332,3.2565,81.904,81.961,4.1966,5.259,103.8536,4.4703,-1.1025,316.0595,339.7912,107.0045,108.1564,0.363,262.3376,314.481,0.3009,-0.1232,,,2.5253,2.5448,1.6186,1.629,15.497,16.0318,-20.2581,-20.2599,0.0018,0.4541,0.3133,-0.7133,-4.4186,-7.6392,-9.7152,-10.9397,-11.3174,,,,1.2387,2.2387,3.2387,4.2387,7.2387,,-12.4089,-1.9553,76.399843,-68.267437,563.24,76.399852,-68.267454,563.09,14.03,4.5099,,,,
2023-08-01,946.2769,1.8529,91.092,91.1686,4.2178,10.3929,122.1039,8.5671,-5.3749,159.0765,159.7405,47.5302,46.9774,0.3062,285.2913,314.6646,0.6054,-0.2149,,,2.5576,2.5706,2.6116,2.6203,14.2118,14.7939,-21.4952,-21.4974,0.0022,0.185,0.212,-0.1232,-0.2816,-2.8557,-5.6805,-7.969,-10.6189,,,,,1.0016,2.0016,3.0016,6.0016,,-13.0725,-1.2088,76.399845,-68.267471,561.63,76.399852,-68.267467,563.04,13.91,1.9554,,,,
2023-09-01,944.975,-4.0932,82.5642,85.5653,2.493,7.0094,112.8852,5.4951,-2.3195,89.3738,81.6852,56.2181,53.9453,,231.8752,284.2589,0.3575,-6.7485,,,2.5768,2.5647,2.8787,2.8568,19.0345,,-21.8998,-21.9735,0.0737,-5.6882,-5.3311,-4.3047,-4.2339,-3.6983,-4.659,-6.2478,-9.5398,,,,,0.597,1.597,2.597,5.597,,-12.9488,-1.7708,76.399845,-68.267484,561.47,76.399853,-68.26748,562.99,14.07,-3.8334,,,,
2023-10-01,942.4751,-9.1314,78.9297,85.3587,1.6582,7.4455,113.2623,5.8206,-2.5022,15.3002,,9.9362,,,215.8196,262.1772,0.4256,-12.199,,,2.5636,2.5243,2.7732,2.7252,16.0938,,-21.8139,-21.9735,0.1596,-9.8438,-9.8299,-8.8242,-9.0675,-7.5619,-6.9148,-7.1227,-8.846,,,,,0.6829,1.6829,2.6829,5.6829,,-12.9488,-2.2149,76.399847,-68.267492,562.59,76.399853,-68.267493,562.94,13.74,-9.2489,,,,
2023-11-01,,,,,,,,,,,,,,,,,,,,,2.5159,2.4641,2.6924,2.6368,14.5974,,-21.7298,-21.9735,0.2437,-10.8573,-11.3397,-9.8748,-10.3102,-9.2229,-8.482,-8.2974,-8.7709,,,,,0.767,1.767,2.767,5.767,,,,,,,76.399854,-68.267507,562.89,,,,,,
2023-12-01,,,,,,,,,,,,,,,,,,,,,2.3904,2.3117,2.5417,2.458,14.0295,,-21.5643,-21.9735,0.4092,-12.3735,-12.1714,-11.3419,-11.4067,-10.1025,-9.3618,-9.1126,-8.9909,,,,,0.9325,1.9325,2.9325,5.9325,,,,,,,76.399854,-68.26752,562.84,,,,,,
2024-01-01,,,,,,,,,,,,,,,,,,,,,2.4468,2.3511,2.5822,2.4813,13.6567,14.3257,-21.5959,-21.9832,0.3872,-16.6369,-16.4405,-15.8188,-15.273,-12.7328,-11.1211,-10.2696,-9.304,,,,,0.9009,1.9009,2.9009,5.9009,,,,,,,76.399855,-68.267533,562.79,,,,,,
2024-02-01,,,,,,,,,,,,,,,,,,,,,2.4218,2.3254,2.5879,2.4848,13.6432,14.3035,-21.5842,-22.004,0.4198,-19.0371,-18.889,-18.5145,-17.9846,-15.4815,-13.3793,-11.9537,-9.8329,,,,,0.9126,1.9126,2.9126,5.9126,,,,,,,76.399855,-68.267546,562.74,,,,,,
2024-03-01,,,,,,,,,,,,,,,,,,,,,2.4185,2.3248,2.5907,2.4903,13.7575,14.3159,-21.5873,-22.004,0.4166,-19.6901,-19.5583,-19.2824,-18.7419,-16.5392,-14.6877,-13.3113,-10.5854,,,,,0.9095,1.9095,2.9095,5.9095,,,,,,,76.399855,-68.267559,562.69,,,,,,
2024-04-01,946.4886,,83.9328,93.049,,,,,,,,,,0.7075,,,,,,,2.2165,2.1618,2.2612,2.2054,13.8116,14.3801,-21.3667,-22.004,0.6372,-15.8745,-15.9323,-15.5525,-15.9117,-15.7054,-14.9043,-14.0088,-11.3162,,,,0.137,1.1301,2.1301,3.1301,6.1301,,,,76.399851,-68.267555,564.11,76.399856,-68.267572,562.64,14.13,,,,,
2024-05-01,949.2961,-9.939,73.9886,79.913,1.4984,5.3607,118.535,3.9168,-2.1297,309.9378,309.2442,206.8256,206.5749,0.6796,211.366,265.3258,0.3931,-11.3309,-5.7342,8.473,2.1303,2.091,1.1287,1.1031,13.835,14.3893,-21.3129,-22.004,0.691,-13.7486,-14.0946,-13.7894,-13.8195,-13.4515,-13.0053,-12.5208,-10.9811,,,,0.1839,1.1839,2.1839,3.1839,6.1839,,0.3258,-2.0863,76.399844,-68.267563,563.29,76.399856,-68.267586,562.59,13.83,-7.4904,,,,
2024-06-01,943.2514,0.1491,75.32,76.1587,3.1936,5.6847,110.6236,4.5801,-1.7237,369.9497,369.694,231.5256,231.5256,0.6309,240.0382,305.0521,0.2584,-2.0845,-11.1372,27.4339,2.2959,2.2972,0.8779,0.879,14.6825,15.2934,-21.4074,-22.004,0.5965,-6.4765,-10.3308,-11.931,-12.6846,-12.5523,-12.3117,-12.0008,-10.8929,,,,,1.0855,2.0855,3.0855,6.0855,,0.3258,-2.4689,76.399848,-68.267576,564.36,76.399857,-68.267599,562.54,13.08,2.1849,,,,
2024-07-01,937.9476,2.044,81.148,81.2059,3.8477,7.9633,121.1409,6.4058,-3.8705,272.8076,272.981,124.9439,124.9439,0.4544,268.6211,313.8803,0.4408,-0.2517,-5.5809,35.6975,2.6135,2.6228,1.5802,1.5858,13.2831,13.9423,-22.3463,-22.5,0.1537,0.1256,-1.717,-5.3052,-8.382,-10.0646,-10.9674,-11.368,-11.0073,,,,,,1.1493,2.1493,5.1493,,0.3258,-2.5997,76.399848,-68.267596,564.92,76.399857,-68.267612,562.49,12.83,2.9401,,,,
2024-08-01,937.2379,0.5948,80.3129,80.7312,3.4581,6.304,112.595,4.8782,-2.0301,164.782,165.3019,80.4225,80.5157,0.4983,267.3748,308.7225,0.4977,-1.372,-12.5027,26.9467,2.5984,2.6015,2.1393,2.1414,12.4911,13.1573,-23.1158,-23.1323,0.0165,-0.3133,-0.427,-2.3245,-4.8169,-6.9954,-8.6202,-9.7966,-10.7681,,,,,,0.381,1.381,4.381,,0.3258,-0.9175,76.399847,-68.267622,563.85,76.399858,-68.267625,562.44,12.65,1.305,,,,
2024-09-01,946.8556,-2.2742,76.2322,77.8823,2.642,8.8381,122.6747,6.9873,-4.4814,71.7303,70.0824,38.003,38.003,,249.9264,295.6948,0.4413,-4.1677,-13.0111,34.1449,2.6594,2.6483,2.2912,2.2815,12.528,13.1044,-23.1945,-23.2037,0.0092,-3.6731,-3.5224,-3.6221,-4.4224,-5.9311,-7.2553,-8.467,-10.2157,,,,,,0.3023,1.3023,4.3023,,0.3258,-0.7243,76.399845,-68.26763,562.85,76.399858,-68.267638,562.39,12.53,-2.1191,,,,
2024-10-01,939.53,-6.1369,76.2716,80.0748,,10.7924,126.1604,8.2702,-6.0441,12.3333,11.9521,8.5748,8.5748,,247.6477,280.991,0.5838,-7.7086,,,2.6293,2.5941,2.1029,2.075,12.4024,13.0456,-23.0681,-23.2482,0.1801,-6.2055,-5.9713,-4.9792,-4.7924,-5.9351,-6.8788,-7.8293,-9.6353,,,,,,0.4287,1.4287,4.4287,,-0.0941,-0.382,76.399849,-68.267639,563.04,76.399858,-68.267652,562.34,12.45,-6.1266,,,,
2024-11-01,,,,,,,,,,,,,,,,,,,,,2.6328,2.5606,2.1106,2.0526,12.4291,13.0515,-23.0381,-23.269,0.2309,-11.8597,-11.116,-8.8589,-7.1632,-7.1967,-7.3451,-7.7876,-9.1908,,,,,,0.4587,1.4587,4.4587,,,,,,,76.399859,-68.267665,562.29,,,,,,
2024-12-01,,,,,,,,,,,,,,,,,,,,,2.6017,2.4983,2.1619,2.076,12.3995,13.045,-23.0185,-23.2715,0.253,-17.9585,-16.8946,-12.9677,-9.9885,-9.1529,-8.5984,-8.4513,-9.0036,,,,,,0.4783,1.4783,4.4783,,,,,,,76.399859,-68.267678,562.24,,,,,,
2025-01-01,,,,,,,,,,,,,,,,,,,,,2.4608,2.3633,2.0333,1.9527,12.3571,13.0394,-22.8907,-23.2761,0.3855,-19.2603,-18.5415,-15.7583,-12.8786,-11.5507,-10.3921,-9.6521,-9.1409,,,,,,0.6061,1.6061,4.6061,,,,,,,76.39986,-68.267691,562.19,,,,,,
2025-02-01,,,,,,,,,,,,,,,,,,,,,2.4413,2.3376,2.0318,1.9454,,,-22.8686,,,-19.8129,-18.8562,-16.2957,-13.895,-12.8004,-11.5812,-10.6178,-9.4114,,,,,,0.6282,1.6282,4.6282,,,,,,,76.39986,-68.267704,562.14,,,,,,
2025-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.8687,,,,,,,,,,,,,,,,0.6279,1.6279,4.6279,,,,,,,76.39986,-68.267717,562.09,,,,,,
2025-04-01,,,64.3227,70.3567,,,,,,,,,,,,,,,,,,,,,,,-22.8478,,,-18.2494,-18.2223,-16.7851,-14.8151,-14.13,-13.2069,-12.3353,-10.495,,,,,,0.6514,1.6514,4.6514,,,,,,,76.399861,-68.26773,562.04,,,,,,
2025-05-01,,,78.1898,83.7878,,,,,,,,,,,,,,,,,,,,,,,-22.8683,,,,,,,,,,,,,,,,0.6271,1.6271,4.6271,,,,,,,76.399861,-68.267743,562.0,,,,,,
2025-06-01,,,73.5755,74.4573,,,,,,,,,,,,,,,,,,,,,,,-23.0366,,,,,,,,,,,,,,,,0.4942,1.4942,4.4942,,,,,,,76.399862,-68.267757,561.95,,,,,,
2025-07-01,,,82.2037,82.2987,,,,,,,,,,,,,,,,,,,,,,,-23.5186,-23.5199,0.0014,,,,,,,,,,,,,,,0.9783,3.9783,,,,,,,76.399862,-68.26777,561.9,,,,,,
2025-08-01,,,84.8031,84.8939,,,,,,,,,,,,,,,,,,,,,,,-23.7698,,,,,,,,,,,,,,,,,0.9765,3.9765,,,,,,,76.399863,-68.267782,561.85,,,,,,
