time,p_u,t_u,rh_u,rh_u_wrt_ice_or_water,qh_u,wspd_u,wdir_u,wspd_x_u,wspd_y_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_boom_cor_u,z_stake,z_stake_cor,z_pt,z_pt_cor,z_surf_combined,z_ice_surf,snow_height,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,d_t_i_1,d_t_i_2,d_t_i_3,d_t_i_4,d_t_i_5,d_t_i_6,d_t_i_7,d_t_i_8,t_i_10m,tilt_x,tilt_y,gps_lat,gps_lon,gps_alt,lat,lon,alt,batt_v,t_rad,t_i,rh_i_wrt_ice_or_water,wdir_i,wspd_y_i
2016-03-01,961.8963,-23.7568,56.1773,69.5087,0.3524,5.9618,317.7185,-3.303,3.6323,34.0454,43.3129,39.5626,39.5626,,172.4255,210.952,0.4784,-25.9783,-4.4027,31.4248,2.3224,2.2188,,,11.0548,11.4656,-16.3182,-16.7438,0.4256,-21.5847,-21.9345,-22.0495,-21.0931,-21.0766,-21.2847,-20.7034,-16.4864,,,,,,,0.0608,3.0603,,2.7039,5.6308,79.910903,-24.082957,367.3,79.910896,-24.083016,368.79,12.61,-23.4133,-23.7438,67.6649,282.6692,3.5927
2016-04-01,974.1287,-19.8671,57.0141,67.6313,0.4995,4.3325,308.1153,-1.7992,1.4115,162.8805,169.4096,143.6452,143.5916,,181.4643,225.9237,0.433,-21.7043,-6.3483,15.8432,2.3277,2.2412,,,11.1926,11.4892,-16.3402,-16.7438,0.4036,-20.7501,-20.6957,-20.8988,-20.2503,-20.5054,-20.5159,-20.6244,-17.0067,,,,,,,0.0383,3.0383,,2.7006,5.5032,79.910896,-24.082978,368.65,79.910895,-24.082988,368.71,14.05,-18.3872,-19.8846,67.6664,255.6265,1.4075
2016-05-01,971.21,-9.6071,68.6769,74.7576,1.3395,4.6377,324.4066,-1.6806,2.348,275.5773,277.7017,230.9489,230.9489,0.8686,233.633,271.784,0.575,-9.8214,-18.3146,3.648,2.2667,2.2262,,,11.1752,11.499,-16.3253,-16.7438,0.4185,-14.0948,-13.3206,-13.9182,-13.5484,-14.6832,-14.0763,-16.3894,-16.9095,,,,,,,0.0532,3.0532,,2.6615,5.2657,79.910895,-24.082954,369.14,79.910894,-24.08296,368.62,14.09,-7.378,-9.6153,74.9443,261.7891,2.3753
2016-06-01,966.8702,1.6786,66.6665,66.9749,3.026,5.5608,308.9857,-3.7233,3.0135,361.0448,362.1216,230.5442,230.5484,0.6499,259.9864,313.7559,0.3253,-1.0275,-28.0097,42.1936,2.4319,2.4396,,,11.0549,11.4193,-16.6042,-16.7908,0.1866,-4.5273,-4.2632,-4.1597,-8.9252,-4.0498,-7.4701,-7.9908,-15.4835,,,,,,,,2.7743,,2.8925,4.1393,79.910896,-24.082935,370.23,79.910893,-24.082932,368.53,13.86,3.3651,1.6734,66.9375,293.6239,3.0161
2016-07-01,971.0811,4.245,67.0033,67.0033,3.5665,6.7043,322.1679,-3.5928,4.6265,305.8877,305.9063,138.551,138.551,0.4572,275.4998,320.5311,0.3572,0.0,-18.8193,82.3647,2.5697,2.5898,,,10.5053,10.8411,-17.8401,-17.8416,0.0016,-0.7046,-1.4038,-1.4547,,-4.6673,,-2.3853,-11.8381,,,,,,,,3.2872,,0.4089,1.4,79.910894,-24.082862,368.47,79.910892,-24.082904,368.44,13.64,5.2012,4.2152,67.284,305.8833,4.5838
2016-08-01,963.8373,2.1896,69.9551,70.0532,3.267,7.0504,347.1062,-1.376,6.0111,178.3916,178.0795,90.7526,90.7526,0.5215,261.6751,314.4323,0.3189,-0.5124,-29.5785,57.5463,2.5365,2.5463,1.4763,1.482,15.109,15.6566,-18.8986,-18.9001,0.0015,-1.9378,-4.5532,-8.1913,-10.8499,-12.4729,-13.3258,-13.6282,-13.5114,0.5155,1.5155,2.5155,3.5155,4.5155,5.5155,6.5155,9.5155,-13.5012,-0.7754,-1.1658,79.910886,-24.082797,367.3,79.91089,-24.082875,368.35,13.6,2.7726,2.201,70.4155,250.4952,5.9416
2016-09-01,962.9118,-6.2626,72.8826,76.9283,1.8477,4.7151,350.7041,-0.4716,2.8815,61.6711,59.1054,36.2338,36.2338,,232.7163,279.5403,0.4215,-7.8924,-10.0735,22.6101,2.586,2.556,1.6345,1.6156,15.0029,15.5592,-19.0109,-19.0182,0.0073,-7.3895,-6.233,-7.1485,-8.8678,-10.4859,-11.7077,-12.4573,-13.2684,0.4032,1.4032,2.4032,3.4032,4.4032,5.4032,6.4032,9.4032,-13.4301,-0.8508,-1.1669,79.910885,-24.082776,366.6,79.910889,-24.082847,368.26,13.37,-6.0094,-6.2758,77.0418,184.3147,3.025
2016-10-01,968.9141,-14.152,72.8957,82.5247,1.0048,5.1208,2.8493,0.1807,3.6297,6.0404,5.2446,4.778,4.778,,213.3657,247.4196,0.5507,-15.9387,-2.0322,23.6345,2.5804,2.5152,1.6616,1.6178,15.0822,15.5824,-19.0098,-19.0288,0.0189,-16.3131,-12.9576,-10.8143,-10.2367,-10.4952,-11.0596,-11.6257,-12.8264,0.4043,1.4043,2.4043,3.4043,4.4043,5.4043,6.4043,9.4043,-13.0649,-0.9246,-1.1683,79.910886,-24.082757,366.72,79.910888,-24.082819,368.18,12.88,-14.2312,-14.1385,83.42,169.1997,3.6059
2016-11-01,964.4539,-16.132,74.4941,86.1265,0.8761,6.6904,14.8079,1.2191,4.6114,0.0,0.0,0.001,0.001,,210.7989,240.6412,0.5978,-17.7597,-1.6499,19.6053,2.5794,2.5018,1.648,1.6038,15.05,15.5918,-19.0058,-19.0288,0.0229,-16.5353,-14.7177,-13.2859,-12.4016,-11.907,-11.7031,-11.7258,-12.4658,0.4083,1.4083,2.4083,3.4083,4.4083,5.4083,6.4083,9.4083,-12.6116,-0.9371,-1.1678,79.910878,-24.082715,364.79,79.910887,-24.082791,368.09,12.51,-16.2035,-16.1343,86.4009,124.8879,4.67
2016-12-01,958.3921,-22.7845,71.9372,87.9881,0.4978,7.0998,20.174,2.1179,5.7644,0.0,0.0,0.0,0.0,,186.0587,217.1431,0.5902,-24.2484,-0.5277,20.89,2.6026,2.4913,,,15.016,15.6144,-18.9882,-19.0288,0.0405,-22.2709,-18.896,-16.0556,-14.238,-13.177,-12.5453,-12.2285,-12.3499,0.4259,1.4259,2.4259,3.4259,4.4259,5.4259,6.4259,9.4259,-12.373,-0.9759,-1.1636,79.910886,-24.082702,365.96,79.910886,-24.082762,368.0,12.34,-22.8342,-22.7902,88.0306,86.8602,5.7315
2017-01-01,960.615,-26.4519,66.3594,84.6313,0.3221,7.2044,14.5191,1.5698,6.0615,0.0,0.0,0.0,0.0,,155.6849,202.7234,0.3906,-28.3001,-0.3926,32.8804,2.6303,2.4994,,,15.0717,15.6494,-18.9962,-19.0288,0.0325,-25.6055,-21.557,-18.5529,-16.4413,-14.9279,-13.7998,-13.0678,-12.4457,0.4179,1.4179,2.4179,3.4179,4.4179,5.4179,6.4179,9.4179,-12.3248,-1.0041,-1.1705,79.910886,-24.082675,365.81,79.910885,-24.082734,367.91,12.2,-26.4605,-26.459,84.134,106.5265,6.0564
2017-02-01,963.1565,-25.2097,70.8615,86.7259,0.4257,6.5231,359.7239,-0.0194,4.034,0.5537,0.4495,0.6729,0.6729,,173.2038,208.3684,0.5346,-26.8575,-0.1785,25.1641,2.572,2.45,,,15.1071,15.661,-18.9468,-19.0288,0.0819,-26.0791,-23.5626,-20.772,-18.4592,-16.6117,-15.1166,-14.0547,-12.725,0.4673,1.4673,2.4673,3.4673,4.4673,5.4673,6.4673,9.4673,-12.4911,-0.9931,-1.1706,79.910884,-24.082674,366.19,79.910884,-24.082707,367.82,12.1,-25.2171,-25.2241,87.1572,153.7757,4.1003
2017-03-01,962.5233,-25.2484,60.1886,75.5594,0.3302,6.3891,8.0649,0.7594,5.3594,42.4979,39.5925,36.3206,36.3206,,154.5946,204.6872,0.3392,-27.6845,-2.1623,41.3751,2.5546,2.4334,,,15.1108,15.6707,-18.93,-19.0288,0.0987,-26.5763,-24.1048,-21.5958,-19.506,-17.7657,-16.2372,-15.0392,-13.139,0.4841,1.4841,2.4841,3.4841,4.4841,5.4841,6.4841,9.4841,-12.812,-0.9858,-1.1632,79.910883,-24.082615,366.79,79.910883,-24.082679,367.74,12.88,-25.0752,-25.241,76.2551,110.7749,5.4463
2017-04-01,973.6552,-21.1179,64.9344,79.2295,0.4846,4.3536,14.8373,0.8091,3.0544,174.9605,172.9635,138.0997,138.0997,,170.9724,221.8714,0.3736,-22.6601,-1.8309,18.242,2.5438,2.4434,,,15.2068,15.6628,-18.94,-19.0288,0.0887,-23.2227,-22.7312,-21.4921,-20.0722,-18.6127,-17.1522,-15.9117,-13.6437,0.4741,1.4741,2.4741,3.4741,4.4741,5.4741,6.4741,9.4741,-13.2461,-0.9425,-1.1552,79.910885,-24.08261,367.7,79.910881,-24.082651,367.65,14.23,-19.5656,-21.1297,79.9929,105.472,3.0969
2017-05-01,978.3838,-10.6402,67.7848,74.1917,1.2274,3.6879,0.7829,0.0225,1.6449,319.1212,318.713,243.7059,243.7059,0.7935,204.7695,264.5115,0.3189,-11.445,-9.3268,7.1097,2.5034,2.454,,,15.2509,15.6627,-18.9487,-19.0288,0.08,-14.909,-17.7731,-18.759,-18.8332,-18.3104,-17.3852,-16.4051,-14.1501,0.4654,1.4654,2.4654,3.4654,4.4654,5.4654,6.4654,9.4654,-13.7482,-0.8559,-1.1556,79.910887,-24.082603,368.2,79.91088,-24.082623,367.56,14.23,-7.7056,-10.6474,77.2733,128.4512,1.6564
2017-06-01,968.262,1.0488,74.2953,74.5386,3.1851,5.4159,348.9095,-0.5614,2.8641,339.8256,339.5356,212.2192,212.2192,0.6354,261.8759,313.4867,0.3794,-0.6796,-24.0367,25.968,2.5728,2.5778,,,15.0591,15.5655,-19.0238,-19.0617,0.0378,-5.5149,-7.9507,-12.6685,-15.2151,-16.3053,-16.4008,-16.0207,-14.4775,0.3903,1.3903,2.3903,3.3903,4.3903,5.3903,6.3903,9.3903,-14.1687,-0.7731,-1.1614,79.910887,-24.082578,368.49,79.910879,-24.082595,367.48,13.95,2.7659,1.058,75.2079,156.4357,2.9112
2017-07-01,962.7982,3.5402,70.5993,70.6456,3.6307,6.0552,11.3185,0.9371,4.6819,301.0012,300.6577,135.676,135.6753,0.4403,269.5318,318.4778,0.3303,-0.1538,-12.4997,65.1071,2.6179,2.6347,,,14.1576,14.7149,-19.84,-19.8416,0.0015,,-0.8943,-5.3493,-9.8339,-12.6621,-14.1346,-14.7877,-14.5388,,0.631,1.574,2.574,3.574,4.574,5.574,8.574,,-0.7576,-1.1623,79.910887,-24.082531,367.32,79.910878,-24.082567,367.39,13.84,4.6631,3.5377,71.3914,101.4348,4.6959
2017-08-01,963.8285,0.7325,73.3679,73.8971,3.133,5.0426,29.9043,2.0646,3.5899,178.8377,177.4618,91.4842,91.4842,0.4657,262.9339,309.5738,0.4044,-1.5705,-15.6231,34.1338,2.6218,2.6252,,,13.0636,13.6113,-20.9515,-20.9557,0.0042,,-1.8772,-1.1153,-4.943,-8.6093,-11.1023,-12.6619,-14.1103,,,0.4625,1.4625,2.4625,3.4625,4.4625,7.4625,,-0.7832,-1.1616,79.910885,-24.08247,366.06,79.910877,-24.082538,367.3,13.67,1.5419,0.7495,74.3184,89.6224,3.5861
2017-09-01,967.1591,-8.4778,75.755,81.2286,1.6439,4.325,34.8812,1.8596,2.6675,69.9373,67.9114,52.5797,52.5797,,238.828,269.3807,0.5762,-10.5415,-5.6239,18.3371,2.4516,2.4136,,,13.0042,13.5208,-20.8906,-21.0974,0.2068,,-7.35,-6.9251,-6.7842,-7.8799,-9.3545,-10.8014,-13.2962,,,0.5235,1.5235,2.5235,3.5235,4.5235,7.5235,,-0.8647,-1.1625,79.910884,-24.08244,365.82,79.910876,-24.08251,367.21,13.46,-8.062,-8.4664,79.4503,122.5563,2.6773
2017-10-01,966.8648,-15.5517,77.0653,87.5502,0.9859,4.4971,46.0756,2.8764,2.7703,6.0974,5.6788,4.4138,4.4168,,221.1573,242.8705,0.6819,-17.3437,-1.5945,15.0083,2.3812,2.3121,,,13.0067,13.526,-20.7889,-21.0974,0.3084,,-11.5188,-10.9583,-9.8684,-9.6974,-9.9348,-10.543,-12.52,,,0.6252,1.6252,2.6252,3.6252,4.6252,7.6252,,-0.929,-1.1668,79.910885,-24.082426,365.43,79.910875,-24.082482,367.12,12.65,-15.606,-15.5484,87.6441,79.448,2.6965
2017-11-01,974.6862,-19.4763,65.4901,78.3117,0.5711,5.5284,40.8901,2.9587,3.4168,0.0,0.0,0.002,0.002,,192.9132,225.5807,0.5445,-21.831,-2.3261,24.2664,2.3948,2.3076,,,13.0937,13.5401,-20.7837,-21.0974,0.3137,,-15.6931,-14.8868,-12.8397,-11.7898,-11.2101,-11.1578,-12.1386,,,0.6304,1.6304,2.6304,3.6304,4.6304,7.6304,,-0.9574,-1.1664,79.910882,-24.0824,365.29,79.910873,-24.082454,367.03,12.48,-19.5451,-19.4667,78.9273,105.7778,3.4143
2017-12-01,965.998,-20.25,69.4726,83.0313,0.5898,5.8715,48.4142,3.7799,3.3543,0.0,0.0,0.0,0.0,,196.1191,228.4915,0.5814,-21.0437,-3.0418,27.4855,2.4051,2.3139,,,13.0172,13.5446,-20.79,-21.0974,0.3074,,-17.7151,-17.0395,-15.1759,-13.8496,-12.7678,-12.2016,-12.1337,,,0.6241,1.6241,2.6241,3.6241,4.6241,7.6241,,-0.9583,-1.1657,79.910884,-24.082368,364.72,79.910872,-24.082426,366.95,12.36,-20.2691,-20.25,84.7126,93.2453,3.338
2018-01-01,967.4687,-25.0576,69.3471,86.9532,0.3843,5.9961,48.2192,4.1569,3.7142,0.0,0.0,0.0,0.0,,167.2156,205.8817,0.4795,-27.47,-0.1562,29.103,2.4306,2.3162,,,13.054,13.5677,-20.7924,-21.0974,0.305,,-21.2127,-20.2464,-17.5766,-15.7211,-14.2339,-13.3108,-12.3844,,,0.6217,1.6217,2.6217,3.6217,4.6217,7.6217,,-0.9925,-1.1681,79.910884,-24.082358,364.92,79.910871,-24.082397,366.86,12.19,-25.0708,-25.0385,85.8494,66.3158,3.6823
2018-02-01,965.3661,-18.7468,75.679,86.4409,0.8194,5.7176,20.4791,0.9994,2.6759,0.905,0.6794,0.8141,0.8141,,199.8582,230.5572,0.572,-20.7728,-0.7913,24.6837,2.3764,2.2927,,,13.0338,13.5671,-20.7695,-21.0974,0.3279,,-20.3263,-20.0136,-18.7415,-17.2261,-15.6532,-14.4898,-12.8092,,,0.6446,1.6446,2.6446,3.6446,4.6446,7.6446,,-0.9514,-1.1707,79.910879,-24.082338,365.19,79.91087,-24.08237,366.77,12.1,-18.7794,-18.7529,82.8742,120.4743,2.6832
2018-03-01,977.2967,-24.6586,67.6871,84.9194,0.3777,5.2167,45.941,3.4806,3.3681,46.5079,43.7879,34.3485,34.3485,,170.9576,207.9137,0.4948,-26.8797,-0.67,22.571,2.3013,2.1948,,,13.1634,13.5853,-20.6711,-21.0974,0.4263,,-20.2536,-19.6686,-18.1604,-17.1387,-16.0451,-15.1334,-13.2868,,,0.743,1.743,2.743,3.743,4.743,7.743,,-0.9864,-1.1672,79.910884,-24.082293,366.33,79.910869,-24.082343,366.69,12.58,-24.4164,-24.6412,84.6031,68.9875,3.3593
2018-04-01,970.3391,-20.8337,62.2843,74.4853,0.5108,3.8414,36.3488,2.0145,2.7375,186.9525,184.9733,144.251,144.251,,171.6325,221.2417,0.3653,-22.9817,-2.8375,19.0937,2.276,2.1872,,,13.0961,13.5831,-20.6631,-21.0974,0.4343,,-20.7058,-20.322,-19.1395,-17.9311,-16.6514,-15.6476,-13.7131,,,0.751,1.751,2.751,3.751,4.751,7.751,,-0.9395,-1.157,79.910884,-24.082286,366.13,79.910868,-24.082315,366.6,13.88,-18.9832,-20.8302,77.1403,99.9922,2.6931
2018-05-01,963.5191,-9.1506,79.7279,86.105,1.6456,4.5897,41.8179,2.151,2.4042,271.448,270.8774,216.6557,216.6557,0.8241,239.7603,273.7994,0.6186,-9.3938,-8.0354,2.546,1.9298,1.897,,,13.0351,13.5856,-20.3747,-21.0974,0.7227,,-16.3333,-16.5478,-17.2722,-17.2913,-16.6903,-15.9914,-14.1173,,0.0842,1.0394,2.0394,3.0394,4.0394,5.0394,8.0394,,-0.8495,-1.1548,79.910884,-24.082264,366.6,79.910867,-24.082287,366.51,14.16,-7.0465,-9.1697,84.7437,127.6876,2.3845
2018-06-01,965.6258,-2.3149,77.7079,79.296,2.6917,4.2042,38.8275,2.0441,2.5399,346.2765,345.8936,272.551,272.551,0.7884,256.7967,301.3299,0.4881,-3.2096,-14.0575,11.7734,1.9237,1.9158,,,13.0676,13.5986,-20.3921,-21.0974,0.7053,,-11.6427,-12.5305,-14.8467,-15.7252,-15.7785,-15.586,-14.364,,,1.022,2.022,3.022,4.022,5.022,8.022,,-0.7659,-1.1153,79.910885,-24.082244,366.96,79.910866,-24.082258,366.42,14.17,0.4248,-2.3139,80.6955,99.3594,2.5251
2018-07-01,962.0432,1.9548,74.0539,74.083,3.3877,5.0386,15.2703,0.9994,3.6606,312.0137,311.8354,188.4724,188.4724,0.6037,261.8937,316.7873,0.335,-0.1052,-22.8704,28.8196,2.5218,2.5308,,,12.9862,13.5505,-20.9829,-21.0981,0.1152,,-0.0522,-0.4617,-6.4085,-10.8984,-13.1704,-14.2297,-14.3365,,,0.4312,1.4312,2.4312,3.4312,4.4312,7.4312,,-0.7053,-1.0725,79.910885,-24.082222,366.53,79.910864,-24.08223,366.33,13.92,3.673,1.9447,74.6484,114.8234,3.6949
2018-08-01,963.2626,1.1921,75.9106,76.2865,3.3248,4.5339,13.7111,0.8826,3.6175,187.6831,187.0312,82.8542,82.8542,0.4376,263.383,312.879,0.3865,-0.8691,-17.6088,26.5461,2.6273,2.6329,,,12.4936,13.0465,-21.503,-21.5083,0.0053,,-1.1443,-0.9012,-1.9782,-6.1474,-9.2917,-11.4499,-13.7817,,,,0.9111,1.9111,2.9111,3.9111,6.9111,,-0.7174,-1.0795,79.910884,-24.082184,365.8,79.910863,-24.082202,366.24,13.73,2.0783,1.1972,76.4725,95.2198,3.6388
2018-09-01,965.9399,-9.2644,71.7374,77.4473,1.4672,4.8643,28.0675,1.9528,3.6623,65.6679,63.8243,36.4887,36.4887,,219.5061,268.9726,0.4144,-10.4382,-10.9332,18.752,2.6775,2.6314,,,12.3566,12.8846,-21.6521,-21.6768,0.0247,,-10.4895,-10.2952,-8.5864,-7.4925,-8.1985,-9.6228,-12.768,,,,0.762,1.762,2.762,3.762,6.762,,-0.8603,-1.148,79.910883,-24.08216,365.09,79.910862,-24.082174,366.16,13.51,-8.9875,-9.2717,77.7907,81.5758,3.6569
2018-10-01,964.1603,-14.1508,73.8576,83.3994,1.0392,6.4951,43.9639,4.0913,4.242,4.9733,4.4824,2.984,2.988,,222.0981,249.7825,0.6383,-15.4366,-4.9619,19.8655,2.676,2.6055,,,12.3486,12.8932,-21.6281,-21.6768,0.0487,,-14.2218,-14.2762,-13.4009,-11.8878,-10.8795,-10.6682,-12.0346,,,,0.786,1.786,2.786,3.786,6.786,,-0.91,-1.1614,79.910884,-24.082142,365.17,79.910861,-24.082145,366.07,12.68,-14.1636,-14.1512,82.9282,65.9072,4.2312
2018-11-01,972.065,-21.772,68.247,83.3509,0.492,5.4261,35.9796,2.7303,3.7607,0.0,0.0,0.0023,0.0023,,185.7305,219.4397,0.5455,-23.5405,-1.4812,20.1634,2.6766,2.5676,,,12.4448,12.9156,-21.5899,-21.6768,0.0869,,-20.2524,-20.2721,-18.5028,-15.4828,-13.3245,-12.2685,-11.9962,,,,0.8242,1.8242,2.8242,3.8242,6.8242,,-0.9692,-1.1663,79.910883,-24.082128,366.64,79.91086,-24.082117,365.98,12.47,-21.8394,-21.7788,83.8521,87.0476,3.7331
2018-12-01,963.7618,-23.9934,60.8901,75.5771,0.372,6.4356,31.7905,3.2119,5.1821,0.0,0.0,0.0,0.0,,163.3104,209.1288,0.3882,-26.4245,-2.3759,35.1278,2.678,2.5573,,,12.3886,12.9369,-21.5787,-21.6768,0.0981,,-23.8397,-23.8609,-22.216,-18.9965,-16.303,-14.4991,-12.4562,,,,0.8354,1.8354,2.8354,3.8354,6.8354,,-0.9837,-1.1665,79.910882,-24.082086,365.7,79.910859,-24.082089,365.89,12.34,-24.0613,-23.9564,77.5408,55.9851,5.1244
2019-01-01,969.8559,-27.1307,61.682,78.8612,0.2833,4.8641,35.9884,2.4964,3.4375,0.0,0.0,0.0,0.0,,158.8481,198.4757,0.4458,-29.6629,-0.1258,25.7842,2.6885,2.5512,,,12.4775,12.9689,-21.5727,-21.6768,0.1041,,-26.7382,-26.7345,-25.0879,-21.746,-18.7723,-16.5496,-13.2592,,,,0.8414,1.8414,2.8414,3.8414,6.8414,,-1.0058,-1.169,79.910882,-24.082059,364.32,79.910858,-24.082061,365.8,12.19,-27.1947,-27.1194,80.972,82.0049,3.4347
2019-02-01,967.333,-27.2122,62.5465,79.6604,0.2904,4.6139,35.1207,2.4109,3.4277,0.7168,0.5198,0.8176,0.8176,,162.5657,198.2524,0.4789,-29.8276,-0.4838,26.5094,2.6173,2.4831,,,12.4653,12.9802,-21.5049,-21.6768,0.1719,,-26.4126,-26.3506,-25.31,-22.8965,-20.4104,-18.2269,-14.1696,,,,0.9092,1.9092,2.9092,3.9092,6.9092,,-1.0057,-1.1698,79.910881,-24.082023,365.12,79.910856,-24.082033,365.72,12.08,-27.2618,-27.1851,79.7038,66.9994,3.4157
2019-03-01,960.3075,-27.2123,64.4979,82.3327,0.3004,6.1222,39.4133,3.6918,4.4924,36.9902,35.1118,30.6207,30.6207,,164.1348,199.9476,0.506,-29.3049,-1.0077,22.9516,2.625,2.4905,,,12.4027,12.9832,-21.514,-21.6768,0.1628,,-26.6148,-26.555,-25.7438,-23.5983,-21.2696,-19.2083,-15.0481,,,,0.9001,1.9001,2.9001,3.9001,6.9001,,-0.9996,-1.1659,79.910882,-24.082011,366.13,79.910855,-24.082006,365.63,12.52,-27.018,-27.2037,82.6739,58.3311,4.4948
2019-04-01,970.5646,-16.9452,62.5439,71.7714,0.7156,4.3761,17.8872,0.8923,2.7647,174.9742,174.4368,137.5021,137.5021,,187.3013,236.162,0.3844,-18.8578,-5.1855,21.1142,2.5804,2.4987,,,12.4707,12.9555,-21.5191,-21.6768,0.1577,,-21.8011,-21.6676,-22.1066,-22.0738,-21.072,-19.6901,-15.8553,,,,0.895,1.895,2.895,3.895,6.895,,-0.9118,-1.1522,79.910882,-24.081997,366.34,79.910854,-24.081978,365.55,13.74,-15.5962,-16.9637,75.6217,125.8439,2.77
2019-05-01,982.1821,-7.3941,73.1075,77.9144,1.6729,3.928,13.1385,0.5747,2.4623,296.1505,296.1206,231.6823,231.6823,0.8076,225.7116,277.1079,0.3997,-8.442,-10.0239,10.0813,2.5361,2.5014,,,12.587,12.9634,-21.5147,-21.6768,0.1621,,-13.8361,-13.5221,-15.2344,-17.7204,-18.5808,-18.5144,-16.3006,,,,0.8994,1.8994,2.8994,3.8994,6.8994,,-0.8087,-1.1173,79.910882,-24.08198,366.69,79.910853,-24.08195,365.46,14.15,-5.2252,-7.3991,78.7477,109.0599,2.4685
2019-06-01,972.9737,2.0574,70.2123,70.372,3.2327,6.2701,27.1703,2.4734,4.8188,316.4715,316.761,182.2899,182.2899,0.5765,270.1789,315.0984,0.4142,-0.5605,-25.7432,50.483,2.5807,2.5905,,,12.2907,12.753,-21.7834,-21.8453,0.0619,,-2.8088,-2.421,-3.9601,-10.0946,-13.9122,-15.7647,-16.0954,,,,0.6307,1.6307,2.6307,3.6307,6.6307,,-0.6791,-1.0591,79.910882,-24.081948,366.75,79.910852,-24.081922,365.37,13.95,3.3537,2.047,71.2455,74.0207,4.8255
2019-07-01,973.7408,3.9025,69.661,69.6694,3.6213,5.4717,346.2024,-0.8706,3.545,308.5596,308.4811,129.9364,129.9841,0.421,273.0721,320.2113,0.349,-0.0093,-11.9664,59.4203,2.4498,2.4671,0.9238,0.93,13.8858,14.0433,-23.0665,-23.068,0.0014,-0.2077,-4.4102,-8.1236,-11.3306,-9.6405,-12.2552,-13.6791,-14.3708,,,,,3.2213,4.2213,5.2213,8.2213,,-0.7142,-1.1233,79.910864,-24.081832,366.01,79.910851,-24.081894,365.28,13.75,5.2391,3.909,70.4473,211.2981,3.4994
2019-08-01,971.0775,2.155,73.0373,73.2144,3.3951,4.9259,353.9249,-0.409,3.843,168.9483,168.7625,77.3144,77.3144,0.4223,274.5962,315.8623,0.456,-0.5046,-13.9132,40.8402,2.5724,2.5826,1.7071,1.7132,14.3233,14.4328,-24.3306,-24.3332,0.0027,-0.2176,-0.9199,-5.0749,-8.7193,-11.198,-12.6644,-13.3335,-13.6044,,0.5378,1.5378,2.5378,3.5378,4.5378,5.5378,8.5378,,-0.7717,-1.1661,79.910847,-24.081768,365.2,79.91085,-24.081865,365.19,13.74,3.0362,2.1595,74.4598,206.6251,3.9156
2019-09-01,967.808,-5.5394,71.226,74.1594,1.9569,6.3995,9.0937,0.7797,4.871,68.5197,67.1479,42.1457,42.1457,,243.9159,283.651,0.5022,-7.0846,-21.266,21.7074,2.5965,2.5699,1.9037,1.8841,14.3368,,-24.5648,-24.579,0.0143,-6.9464,-6.4187,-5.9085,-7.1503,-8.9025,-10.5161,-11.6389,-13.182,,0.3037,1.3037,2.3037,3.3037,4.3037,5.3037,8.3037,,-0.839,-1.165,79.910844,-24.081748,364.04,79.910849,-24.081837,365.1,13.49,-5.1999,-5.5249,74.7037,161.123,4.8533
2019-10-01,968.9433,-12.9006,61.1063,67.7942,0.9659,6.0262,356.1507,-0.3393,5.0423,9.1852,7.9324,5.9411,5.9411,,196.0695,248.4408,0.317,-15.5968,-9.8298,38.7551,2.5965,2.5341,1.9237,1.8775,14.1596,,-24.5432,-24.581,0.0378,-15.9931,-15.1539,-11.4505,-10.1203,-9.8818,-10.2926,-10.8579,-12.5548,,0.3252,1.3252,2.3252,3.3252,4.3252,5.3252,8.3252,,-0.9085,-1.1686,79.910845,-24.08173,363.68,79.910847,-24.081809,365.02,12.91,-12.9961,-12.878,69.218,185.3421,4.9776
2019-11-01,969.7698,-22.8025,58.2548,70.807,0.4058,3.8263,345.0726,-0.6298,2.3622,0.0,0.0,0.0038,0.0038,,178.29,215.2942,0.495,-24.7221,-2.675,21.0441,2.6291,2.5168,1.9613,1.8774,14.1463,,-24.5334,-24.581,0.0476,-25.4586,-24.3509,-18.2568,-14.6877,-12.6751,-11.7511,-11.3936,-12.1328,,0.335,1.335,2.335,3.335,4.335,5.335,8.335,,-0.9812,-1.1719,79.910842,-24.081715,363.18,79.910846,-24.081781,364.93,12.54,-23.0008,-22.7927,76.1575,184.1818,2.4211
2019-12-01,964.5307,-22.2954,63.1426,77.3636,0.4418,5.0984,6.5436,0.4905,4.2757,0.0,0.0,0.0,0.0,,179.9469,215.2941,0.5073,-24.7313,-2.4006,25.2037,2.502,2.3969,1.9273,1.8468,14.0998,,-24.4603,-24.581,0.1208,-25.3621,-24.6181,-20.8597,-17.8331,-15.5124,-13.936,-12.8519,-12.164,,0.4082,1.4082,2.4082,3.4082,4.4082,5.4082,8.4082,,-0.9786,-1.1725,79.910845,-24.081692,363.9,79.910845,-24.081752,364.84,12.42,-22.4547,-22.2727,77.7083,139.8235,4.33
